#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45331e-08 1.95267e-10 2.01416e-10 8.625 8.875 33807
9.00 2.52032e-08 4.60085e-06 2.47302e-09 8.875 9.125 61165
9.25 0.000129729 6.91389e-06 2.31655e-05 9.125 9.375 294824
9.50 0.000163302 2.5224e-05 2.91133e-05 9.375 9.625 1.21184e+06
9.75 0.000133856 4.46822e-05 2.80523e-05 9.625 9.875 3.15955e+06
10.00 0.000367337 0.000122046 0.000129356 9.875 10.125 3.84124e+06
10.25 0.00376156 0.000783265 0.00149292 10.125 10.375 2.64575e+06
10.50 0.014882 0.00339337 0.00487377 10.375 10.625 1.63950e+06
10.75 0.0255428 0.0056645 0.00708279 10.625 10.875 1.00835e+06
11.00 0.0300247 0.00620354 0.00718177 10.875 11.125 600214
11.25 0.0280346 0.00417465 0.00719567 11.125 11.375 347083
11.50 0.0228155 0.00157364 0.00703068 11.375 11.625 199877
11.75 0.0189075 0.000573056 0.00612371 11.625 11.875 114762
12.00 0.0220564 -0.000189997 0.00753844 11.875 12.125 65108
12.25 0.040683 -0.00201 0.0150746 12.125 12.375 36432
12.50 0.08665 -0.00445383 0.0324515 12.375 12.625 20208
12.75 0.163627 -0.00917822 0.0544625 12.625 12.875 10713
13.00 0.269852 -0.00812513 0.0772267 12.875 13.125 5564
13.25 0.388295 -0.00318295 0.0946257 13.125 13.375 2763
13.50 0.496772 0.00320253 0.0973078 13.375 13.625 1256
13.75 0.57724 0.018338 0.0888416 13.625 13.875 547
14.00 0.688326 0.0192393 0.0885921 13.875 14.125 193
14.25 0.769523 0.0300514 0.0585269 14.125 14.375 50
14.50 0.815105 0.0207891 0.0866227 14.375 14.625 9
14.75 0.897199 0.0155991 0.046693 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
