#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 6.28484e-06 -6.24364e-06 6.26287e-06 8.625 8.875 157757
9.00 1.27284e-07 -1.09399e-07 1.12874e-07 8.875 9.125 258425
9.25 0.000164008 1.37543e-05 2.76479e-05 9.125 9.375 950838
9.50 0.000255904 2.25877e-05 4.69313e-05 9.375 9.625 2.85529e+06
9.75 0.000259129 4.24315e-05 6.01364e-05 9.625 9.875 4.79384e+06
10.00 0.000908611 0.000216849 0.000325674 9.875 10.125 3.84725e+06
10.25 0.00525194 0.00121992 0.00206066 10.125 10.375 2.41772e+06
10.50 0.0178916 0.00343837 0.0065367 10.375 10.625 1.47016e+06
10.75 0.0287428 0.00597602 0.0103604 10.625 10.875 835550
11.00 0.0314288 0.00555599 0.0118825 10.875 11.125 448003
11.25 0.030564 0.00389238 0.0132737 11.125 11.375 236123
11.50 0.0301331 0.00347315 0.0143959 11.375 11.625 121781
11.75 0.0302692 0.00241591 0.0138632 11.625 11.875 61267
12.00 0.0290142 0 0.0128242 11.875 12.125 29740
12.25 0.030581 -0.001194 0.0142108 12.125 12.375 13380
12.50 0.0417138 -0.00313357 0.0197617 12.375 12.625 5869
12.75 0.0679391 -0.00298351 0.0306366 12.625 12.875 2261
13.00 0.1205 -0.0017034 0.048202 12.875 13.125 764
13.25 0.174788 0.00434437 0.0622175 13.125 13.375 231
13.50 0.254346 0.0148933 0.101017 13.375 13.625 58
13.75 0.388953 0.0122604 0.153483 13.625 13.875 4
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
