#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42733e-08 -7.11342e-12 1.18661e-10 8.625 8.875 312056
9.00 6.31745e-06 -1.92257e-06 5.41814e-06 8.875 9.125 488531
9.25 0.000137971 6.40553e-06 3.31618e-05 9.125 9.375 1.3602e+06
9.50 0.00021026 1.66257e-05 4.37362e-05 9.375 9.625 2.67421e+06
9.75 0.000214497 1.50932e-05 5.8738e-05 9.625 9.875 2.80088e+06
10.00 0.00055274 8.67536e-05 0.000195573 9.875 10.125 1.85472e+06
10.25 0.00299076 0.000508147 0.00115508 10.125 10.375 991756
10.50 0.00900621 0.00165844 0.003693 10.375 10.625 476276
10.75 0.0151004 0.00226303 0.00605358 10.625 10.875 218333
11.00 0.0156978 0.00216983 0.00710048 10.875 11.125 94602
11.25 0.0153331 0.0014346 0.00797111 11.125 11.375 38213
11.50 0.017188 0.00117132 0.0101541 11.375 11.625 14168
11.75 0.0175833 0.00123584 0.010503 11.625 11.875 4614
12.00 0.0175178 0.00252642 0.00947397 11.875 12.125 1356
12.25 0.0159266 0.0027099 0.00608375 12.125 12.375 314
12.50 0.0217152 0.00631464 0.00881353 12.375 12.625 68
12.75 0.0885447 0.0127961 0.0670703 12.625 12.875 10
13.00 0.00269252 0.0113711 0.00154781 12.875 13.125 1
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
