#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.46481e-08 9.00133e-11 3.34048e-10 8.625 8.875 29798
9.00 1.44978e-08 3.18426e-10 -8.66152e-12 8.875 9.125 50026
9.25 0.000224221 8.12918e-06 6.50059e-05 9.125 9.375 222587
9.50 0.00016349 1.91447e-05 3.93108e-05 9.375 9.625 751021
9.75 8.30675e-05 2.76374e-05 2.4361e-05 9.625 9.875 1.98061e+06
10.00 0.000218816 8.17076e-05 9.24994e-05 9.875 10.125 3.04218e+06
10.25 0.00309386 0.000727158 0.00117388 10.125 10.375 2.30055e+06
10.50 0.0126138 0.00273908 0.00359151 10.375 10.625 1.46543e+06
10.75 0.0214073 0.00471997 0.00413854 10.625 10.875 912934
11.00 0.024856 0.00482998 0.00400701 10.875 11.125 565184
11.25 0.0248897 0.00303178 0.00431715 11.125 11.375 339079
11.50 0.0228153 0.000236247 0.00563447 11.375 11.625 201959
11.75 0.0247067 -0.000253739 0.00764927 11.625 11.875 120137
12.00 0.0378898 -0.00132933 0.0116275 11.875 12.125 70705
12.25 0.0727274 -0.00323816 0.0223768 12.125 12.375 41422
12.50 0.135517 -0.00581507 0.0365086 12.375 12.625 24173
12.75 0.237505 -0.00672467 0.0551546 12.625 12.875 14113
13.00 0.362982 -0.00779134 0.0727502 12.875 13.125 7946
13.25 0.495573 -0.00623846 0.0801652 13.125 13.375 4432
13.50 0.611938 -0.0036338 0.0802413 13.375 13.625 2404
13.75 0.718391 0.00338084 0.0687058 13.625 13.875 1235
14.00 0.784995 0.0104482 0.0574889 13.875 14.125 602
14.25 0.829377 0.0160037 0.0457994 14.125 14.375 282
14.50 0.861399 0.0179608 0.034216 14.375 14.625 94
14.75 0.916703 0.0119386 0.0289343 14.625 14.875 36
15.00 0.911866 0.0320843 0.0236928 14.875 15.125 3
15.25 0.948058 0.0162246 0.0124741 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
