#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.49965e-05 1.33633e-07 4.86669e-07 8.625 8.875 28291
9.00 1.99406e-05 9.03856e-09 1.99255e-05 8.875 9.125 50093
9.25 0.000180232 1.51044e-05 3.48569e-05 9.125 9.375 238383
9.50 0.00016028 2.04356e-05 3.02197e-05 9.375 9.625 905015
9.75 0.000116938 4.39368e-05 2.97047e-05 9.625 9.875 2.52827e+06
10.00 0.000282156 9.51191e-05 0.000106187 9.875 10.125 3.53673e+06
10.25 0.00339751 0.000705735 0.00134373 10.125 10.375 2.51646e+06
10.50 0.0137164 0.00274034 0.0041848 10.375 10.625 1.57235e+06
10.75 0.0232875 0.00528357 0.00562806 10.625 10.875 971366
11.00 0.026699 0.00544515 0.00577768 10.875 11.125 593373
11.25 0.0248585 0.00330663 0.00544268 11.125 11.375 347511
11.50 0.0202748 0.000734799 0.00564119 11.375 11.625 204242
11.75 0.0190714 7.74302e-06 0.00623279 11.625 11.875 118826
12.00 0.0271553 -0.000815557 0.00943096 11.875 12.125 69113
12.25 0.0548248 -0.00294657 0.0194913 12.125 12.375 39842
12.50 0.111095 -0.00628933 0.0372289 12.375 12.625 22380
12.75 0.199269 -0.00829951 0.0578322 12.625 12.875 12596
13.00 0.320412 -0.00958377 0.0788888 12.875 13.125 6891
13.25 0.441665 -0.00772029 0.0892438 13.125 13.375 3598
13.50 0.56807 2.18153e-05 0.0954983 13.375 13.625 1825
13.75 0.645605 0.0123603 0.0772455 13.625 13.875 885
14.00 0.734308 0.0158859 0.066653 13.875 14.125 363
14.25 0.797838 0.0240406 0.0612816 14.125 14.375 142
14.50 0.838979 0.037807 0.0287229 14.375 14.625 33
14.75 0.897366 0.0245225 0.0440511 14.625 14.875 7
15.00 0.936196 0.017026 0.0197309 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
