#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47526e-08 -2.97202e-11 4.43514e-10 8.625 8.875 26072
9.00 1.46609e-08 1.45867e-10 1.81695e-10 8.875 9.125 46583
9.25 0.000200037 6.17736e-06 5.01586e-05 9.125 9.375 219200
9.50 0.000176874 1.98347e-05 3.83859e-05 9.375 9.625 797888
9.75 0.000101873 3.63008e-05 2.73907e-05 9.625 9.875 2.18306e+06
10.00 0.000237222 8.66951e-05 9.68919e-05 9.875 10.125 3.30266e+06
10.25 0.00320534 0.000630489 0.0012631 10.125 10.375 2.41054e+06
10.50 0.013071 0.0024765 0.00405292 10.375 10.625 1.51866e+06
10.75 0.0221026 0.00465531 0.00508628 10.625 10.875 942699
11.00 0.0251848 0.00477983 0.00489803 10.875 11.125 581229
11.25 0.024018 0.0027556 0.00483201 11.125 11.375 345020
11.50 0.0206899 0.000422906 0.00550017 11.375 11.625 203966
11.75 0.021295 -0.000136994 0.0069777 11.625 11.875 120265
12.00 0.0320913 -0.00126662 0.010547 11.875 12.125 70415
12.25 0.0638837 -0.00359478 0.0217341 12.125 12.375 41008
12.50 0.124383 -0.00602088 0.0379655 12.375 12.625 23520
12.75 0.220098 -0.00767909 0.0581927 12.625 12.875 13490
13.00 0.342874 -0.00821677 0.0743567 12.875 13.125 7541
13.25 0.473046 -0.00828069 0.0876637 13.125 13.375 4083
13.50 0.58967 -0.000413299 0.0837363 13.375 13.625 2150
13.75 0.69194 0.00678104 0.0728933 13.625 13.875 1068
14.00 0.758172 0.0109918 0.0653067 13.875 14.125 503
14.25 0.806257 0.021513 0.0509733 14.125 14.375 216
14.50 0.860447 0.0259535 0.0273384 14.375 14.625 49
14.75 0.901201 0.0177527 0.0365526 14.625 14.875 21
15.00 0.972039 0.0066191 0.0141429 14.875 15.125 1
15.25 0.931809 0.0227383 0.0169379 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
