#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45326e-08 1.72655e-10 2.36265e-10 8.625 8.875 26237
9.00 1.47397e-08 3.9809e-11 2.72555e-10 8.875 9.125 46415
9.25 0.000201295 1.57321e-05 4.08055e-05 9.125 9.375 216458
9.50 0.000173286 2.08556e-05 4.1943e-05 9.375 9.625 776999
9.75 9.78381e-05 3.30179e-05 2.6656e-05 9.625 9.875 2.11333e+06
10.00 0.000232198 8.55199e-05 9.54242e-05 9.875 10.125 3.22783e+06
10.25 0.00318463 0.000607799 0.00124991 10.125 10.375 2.37907e+06
10.50 0.0129576 0.00244345 0.00398366 10.375 10.625 1.50295e+06
10.75 0.0218259 0.00446302 0.00480756 10.625 10.875 934392
11.00 0.0250835 0.00471997 0.00476073 10.875 11.125 576651
11.25 0.0240702 0.00271437 0.00462562 11.125 11.375 343697
11.50 0.0211132 0.000397056 0.00541318 11.375 11.625 203586
11.75 0.0221828 -0.000334024 0.00715349 11.625 11.875 120301
12.00 0.0338366 -0.00154195 0.0111011 11.875 12.125 70583
12.25 0.0664669 -0.00345889 0.0218708 12.125 12.375 41171
12.50 0.127889 -0.00620487 0.0377147 12.375 12.625 23807
12.75 0.225542 -0.00704952 0.0576902 12.625 12.875 13622
13.00 0.347674 -0.00763756 0.0727382 12.875 13.125 7704
13.25 0.480808 -0.00886843 0.0871884 13.125 13.375 4188
13.50 0.59372 -0.000463963 0.0835294 13.375 13.625 2234
13.75 0.699222 0.00606138 0.069501 13.625 13.875 1136
14.00 0.773733 0.010025 0.0648413 13.875 14.125 521
14.25 0.809094 0.0223637 0.0480989 14.125 14.375 236
14.50 0.862032 0.0240295 0.0270807 14.375 14.625 61
14.75 0.891758 0.0168412 0.0389005 14.625 14.875 25
15.00 0.919405 0.032992 0.0408268 14.875 15.125 2
15.25 0.934084 0.0235069 0.00933993 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
