#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.48338e-08 -1.35715e-10 5.22408e-10 8.625 8.875 32061
9.00 4.48958e-06 2.86766e-06 1.25e-07 8.875 9.125 58364
9.25 0.000121864 1.23549e-05 1.2996e-05 9.125 9.375 280178
9.50 0.000164646 2.2394e-05 3.26491e-05 9.375 9.625 1.15283e+06
9.75 0.000132881 4.26515e-05 2.93705e-05 9.625 9.875 3.06831e+06
10.00 0.000358096 0.000118343 0.000127993 9.875 10.125 3.80256e+06
10.25 0.0036964 0.000772441 0.00145737 10.125 10.375 2.62977e+06
10.50 0.014684 0.00322738 0.004786 10.375 10.625 1.63125e+06
10.75 0.0252192 0.00538311 0.0068402 10.625 10.875 1.0039e+06
11.00 0.0294849 0.00612334 0.00701945 10.875 11.125 600508
11.25 0.02749 0.00408638 0.00680158 11.125 11.375 347908
11.50 0.0222553 0.00149325 0.00682787 11.375 11.625 200833
11.75 0.0186542 0.000512643 0.00596635 11.625 11.875 115644
12.00 0.0225444 -0.000432745 0.0077485 11.875 12.125 65834
12.25 0.0424484 -0.00202126 0.0156655 12.125 12.375 37141
12.50 0.0904583 -0.00468434 0.0332599 12.375 12.625 20556
12.75 0.167823 -0.00821365 0.0540243 12.625 12.875 11083
13.00 0.277458 -0.00911054 0.0781317 12.875 13.125 5763
13.25 0.396252 -0.00218812 0.0947161 13.125 13.375 2885
13.50 0.509496 0.00285774 0.0967773 13.375 13.625 1333
13.75 0.588417 0.0153626 0.0891183 13.625 13.875 605
14.00 0.699187 0.0190315 0.0851797 13.875 14.125 217
14.25 0.760013 0.0366874 0.0535941 14.125 14.375 61
14.50 0.824502 0.0273048 0.0655205 14.375 14.625 11
14.75 0.897765 0.0187017 0.0436979 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
