#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44612e-08 2.53123e-10 4.97362e-11 8.625 8.875 50334
9.00 1.44859e-08 3.09585e-10 -4.38227e-11 8.875 9.125 71093
9.25 0.000248309 2.83877e-05 6.00439e-05 9.125 9.375 273332
9.50 0.000146555 2.03908e-05 3.4536e-05 9.375 9.625 775737
9.75 7.12017e-05 2.6296e-05 2.2414e-05 9.625 9.875 1.88451e+06
10.00 0.000201798 7.62426e-05 8.65047e-05 9.875 10.125 2.88049e+06
10.25 0.00306728 0.000737317 0.00115303 10.125 10.375 2.22382e+06
10.50 0.0124517 0.00296998 0.00330265 10.375 10.625 1.42672e+06
10.75 0.0214132 0.00502067 0.00356345 10.625 10.875 891548
11.00 0.0253261 0.00537037 0.00320044 10.875 11.125 551820
11.25 0.0262742 0.00349346 0.00394479 11.125 11.375 333639
11.50 0.0252434 0.00107479 0.00538945 11.375 11.625 199672
11.75 0.0280949 1.70209e-05 0.00777249 11.625 11.875 119291
12.00 0.0420627 -0.00101057 0.0118576 11.875 12.125 70334
12.25 0.0788318 -0.00292959 0.0214938 12.125 12.375 41438
12.50 0.144211 -0.00421309 0.0357925 12.375 12.625 24502
12.75 0.248585 -0.00611795 0.0515606 12.625 12.875 14358
13.00 0.378785 -0.00647587 0.0687918 12.875 13.125 8181
13.25 0.508572 -0.00299156 0.0724002 13.125 13.375 4620
13.50 0.629851 -0.00174451 0.0748045 13.375 13.625 2495
13.75 0.724081 0.00422764 0.0623792 13.625 13.875 1345
14.00 0.798094 0.00955647 0.0501234 13.875 14.125 660
14.25 0.846902 0.0120754 0.0414595 14.125 14.375 328
14.50 0.865774 0.015835 0.036088 14.375 14.625 130
14.75 0.92268 0.012455 0.021489 14.625 14.875 47
15.00 0.901448 0.0208584 0.0367939 14.875 15.125 6
15.25 0.972354 0.00399661 0.0114455 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
