#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47587e-08 -4.65716e-11 4.45755e-10 8.625 8.875 26877
9.00 1.45136e-08 2.8429e-10 1.95053e-11 8.875 9.125 48066
9.25 0.00018297 1.41525e-05 4.01017e-05 9.125 9.375 226719
9.50 0.000174674 2.06653e-05 3.82343e-05 9.375 9.625 833081
9.75 0.000109901 4.01394e-05 2.98116e-05 9.625 9.875 2.29326e+06
10.00 0.000256697 9.01317e-05 0.000102304 9.875 10.125 3.39349e+06
10.25 0.0032703 0.000637175 0.00129843 10.125 10.375 2.45096e+06
10.50 0.0132709 0.00242122 0.00413997 10.375 10.625 1.53919e+06
10.75 0.0224582 0.00481527 0.00535434 10.625 10.875 954079
11.00 0.0256295 0.0047418 0.00521269 10.875 11.125 586371
11.25 0.0242056 0.00276971 0.00505567 11.125 11.375 346119
11.50 0.020348 0.000702748 0.00543252 11.375 11.625 204253
11.75 0.0202849 2.3229e-05 0.0066692 11.625 11.875 119764
12.00 0.0304071 -0.00107676 0.010286 11.875 12.125 70053
12.25 0.0607426 -0.00334357 0.0211972 12.125 12.375 40722
12.50 0.120417 -0.00607506 0.0379084 12.375 12.625 23098
12.75 0.212816 -0.00821896 0.0587551 12.625 12.875 13197
13.00 0.336599 -0.00879991 0.0752054 12.875 13.125 7346
13.25 0.462252 -0.0088706 0.0903698 13.125 13.375 3951
13.50 0.583163 0 0.0855142 13.375 13.625 1995
13.75 0.67455 0.00920665 0.0740472 13.625 13.875 1026
14.00 0.756298 0.0100267 0.0702829 13.875 14.125 450
14.25 0.802354 0.0248753 0.0484966 14.125 14.375 192
14.50 0.851057 0.0338977 0.0274691 14.375 14.625 41
14.75 0.894167 0.0180098 0.0372909 14.625 14.875 15
15.00 0.939046 0.0216067 0.0136726 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
