#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.08306e-05 1.40426e-07 4.7437e-07 8.625 8.875 28115
9.00 2.01111e-05 1.04956e-08 5.68289e-08 8.875 9.125 49589
9.25 0.00020325 1.27143e-05 4.71445e-05 9.125 9.375 234889
9.50 0.000169646 1.94529e-05 3.23487e-05 9.375 9.625 883945
9.75 0.000112135 4.45542e-05 2.91234e-05 9.625 9.875 2.4625e+06
10.00 0.000277575 9.30919e-05 0.000106329 9.875 10.125 3.49873e+06
10.25 0.00338892 0.000692761 0.00134412 10.125 10.375 2.49912e+06
10.50 0.0136239 0.0027004 0.00415563 10.375 10.625 1.56373e+06
10.75 0.0230597 0.00511643 0.00552857 10.625 10.875 966466
11.00 0.0263999 0.00513886 0.00556099 10.875 11.125 591700
11.25 0.0246565 0.00321781 0.00538226 11.125 11.375 346991
11.50 0.0201701 0.000749052 0.00551224 11.375 11.625 204298
11.75 0.0194211 0 0.006359 11.625 11.875 118962
12.00 0.0281625 -0.00100194 0.00981067 11.875 12.125 69394
12.25 0.0564692 -0.00312728 0.0199369 12.125 12.375 40053
12.50 0.113895 -0.00622434 0.0376191 12.375 12.625 22636
12.75 0.202407 -0.00820512 0.057399 12.625 12.875 12735
13.00 0.323998 -0.00934991 0.0777221 12.875 13.125 7057
13.25 0.448754 -0.00716683 0.0886882 13.125 13.375 3671
13.50 0.568922 0 0.0925444 13.375 13.625 1884
13.75 0.659601 0.0108123 0.0769418 13.625 13.875 920
14.00 0.737205 0.0135269 0.0675253 13.875 14.125 382
14.25 0.798358 0.0261506 0.0556777 14.125 14.375 159
14.50 0.847839 0.0376695 0.0276992 14.375 14.625 31
14.75 0.879019 0.0250988 0.042855 14.625 14.875 9
15.00 0.936414 0.0189739 0.017746 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
