#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44936e-08 2.40179e-10 1.70038e-10 8.625 8.875 28043
9.00 1.82281e-05 -1.80666e-05 1.82136e-05 8.875 9.125 48272
9.25 0.000221481 1.16268e-05 5.65099e-05 9.125 9.375 218413
9.50 0.00016632 1.88463e-05 4.09386e-05 9.375 9.625 754696
9.75 8.6369e-05 3.05877e-05 2.41043e-05 9.625 9.875 2.00982e+06
10.00 0.000225052 8.06027e-05 9.20107e-05 9.875 10.125 3.08829e+06
10.25 0.0030984 0.00069091 0.00121365 10.125 10.375 2.32076e+06
10.50 0.0127009 0.00252159 0.00365137 10.375 10.625 1.47502e+06
10.75 0.0214943 0.00457055 0.00443881 10.625 10.875 918330
11.00 0.0249043 0.00474803 0.0042685 10.875 11.125 568276
11.25 0.0246124 0.00282548 0.00436475 11.125 11.375 340193
11.50 0.0222637 0.000234116 0.00568378 11.375 11.625 202506
11.75 0.0239821 -0.000330197 0.00759169 11.625 11.875 120250
12.00 0.0369907 -0.00140247 0.0117274 11.875 12.125 70587
12.25 0.0708898 -0.00338647 0.0221705 12.125 12.375 41410
12.50 0.133326 -0.00577928 0.036891 12.375 12.625 24158
12.75 0.234898 -0.0070747 0.0567384 12.625 12.875 13958
13.00 0.359352 -0.00777748 0.0719482 12.875 13.125 7913
13.25 0.490862 -0.00624293 0.0821291 13.125 13.375 4359
13.50 0.609981 -0.004062 0.0820569 13.375 13.625 2366
13.75 0.71143 0.00437015 0.0681053 13.625 13.875 1217
14.00 0.779257 0.00982606 0.0602547 13.875 14.125 579
14.25 0.827133 0.018288 0.0439041 14.125 14.375 278
14.50 0.857953 0.0196079 0.0317382 14.375 14.625 84
14.75 0.908242 0.0161428 0.0289418 14.625 14.875 32
15.00 0.908097 0.0290195 0.0296465 14.875 15.125 3
15.25 0.949814 0.0134262 0.0150988 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
