#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45192e-08 1.80564e-10 1.52967e-10 8.625 8.875 46463
9.00 1.47758e-08 3.0413e-11 2.4988e-10 8.875 9.125 67621
9.25 0.000249804 2.58482e-05 5.75499e-05 9.125 9.375 266197
9.50 0.000146355 1.98213e-05 3.56239e-05 9.375 9.625 771575
9.75 7.12291e-05 2.50536e-05 2.24181e-05 9.625 9.875 1.89105e+06
10.00 0.000202793 7.71226e-05 8.67184e-05 9.875 10.125 2.89154e+06
10.25 0.00307542 0.000739208 0.00114678 10.125 10.375 2.22951e+06
10.50 0.012428 0.00296494 0.00325236 10.375 10.625 1.42945e+06
10.75 0.0213657 0.00499295 0.00356563 10.625 10.875 893062
11.00 0.0252483 0.00535058 0.00327639 10.875 11.125 552853
11.25 0.0261434 0.00334459 0.00400424 11.125 11.375 334041
11.50 0.0250752 0.0010205 0.00541595 11.375 11.625 199843
11.75 0.0278361 0 0.0078286 11.625 11.875 119374
12.00 0.0417718 -0.00105524 0.0118977 11.875 12.125 70357
12.25 0.0782382 -0.00293513 0.021439 12.125 12.375 41470
12.50 0.143603 -0.00436673 0.0357065 12.375 12.625 24446
12.75 0.248172 -0.00626451 0.051993 12.625 12.875 14357
13.00 0.377567 -0.00654793 0.0689734 12.875 13.125 8155
13.25 0.508955 -0.00343251 0.0729074 13.125 13.375 4604
13.50 0.627674 -0.00104523 0.0746768 13.375 13.625 2497
13.75 0.7221 0.00425404 0.0621344 13.625 13.875 1340
14.00 0.798199 0.0108497 0.050208 13.875 14.125 650
14.25 0.84627 0.0118677 0.041603 14.125 14.375 327
14.50 0.863376 0.0160108 0.0364206 14.375 14.625 131
14.75 0.925566 0.012211 0.0205254 14.625 14.875 46
15.00 0.901095 0.0208552 0.0367881 14.875 15.125 6
15.25 0.972834 0.00369179 0.012299 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
