#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47876e-08 2.5679e-10 1.34117e-10 8.625 8.875 37776
9.00 1.49608e-08 5.19425e-11 2.05843e-10 8.875 9.125 61677
9.25 0.000197988 3.17072e-05 4.98686e-05 9.125 9.375 253905
9.50 0.000124852 2.81186e-05 3.77335e-05 9.375 9.625 751112
9.75 6.11858e-05 2.35301e-05 2.11374e-05 9.625 9.875 1.83005e+06
10.00 0.000183038 6.78403e-05 8.13931e-05 9.875 10.125 2.80477e+06
10.25 0.00309412 0.000741109 0.00116714 10.125 10.375 2.18483e+06
10.50 0.0126474 0.00283654 0.00344466 10.375 10.625 1.40552e+06
10.75 0.0219085 0.00503592 0.0034525 10.625 10.875 879325
11.00 0.0262022 0.00527913 0.00314117 10.875 11.125 544585
11.25 0.0275003 0.00390381 0.00355232 11.125 11.375 330310
11.50 0.0268646 0.00147218 0.00517072 11.375 11.625 198304
11.75 0.0301786 0.000341907 0.00784348 11.625 11.875 118482
12.00 0.0442952 -0.000599351 0.0118371 11.875 12.125 70232
12.25 0.0817266 -0.00213826 0.0207742 12.125 12.375 41428
12.50 0.148416 -0.00351264 0.0347628 12.375 12.625 24509
12.75 0.252728 -0.00455876 0.0485182 12.625 12.875 14416
13.00 0.385376 -0.00572923 0.06839 12.875 13.125 8241
13.25 0.515331 -0.00375605 0.0709103 13.125 13.375 4652
13.50 0.634963 -0.000804961 0.0700604 13.375 13.625 2554
13.75 0.726819 0.00461805 0.0608005 13.625 13.875 1415
14.00 0.805951 0.005835 0.0469174 13.875 14.125 685
14.25 0.850001 0.0127845 0.0391736 14.125 14.375 354
14.50 0.875227 0.0153419 0.0359795 14.375 14.625 135
14.75 0.908573 0.0119812 0.0199581 14.625 14.875 61
15.00 0.910312 0.0204384 0.027848 14.875 15.125 7
15.25 0.973907 0.00386322 0.0112489 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
