#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.46924e-08 5.19442e-11 3.26664e-10 8.625 8.875 30698
9.00 1.45235e-08 3.00275e-10 7.84439e-12 8.875 9.125 55035
9.25 0.000154853 1.14034e-05 1.72013e-05 9.125 9.375 265014
9.50 0.000153912 2.28092e-05 2.56981e-05 9.375 9.625 1.08284e+06
9.75 0.000127448 4.18933e-05 2.90554e-05 9.625 9.875 2.94908e+06
10.00 0.000340978 0.000109476 0.000124948 9.875 10.125 3.75008e+06
10.25 0.00362501 0.000753944 0.00142298 10.125 10.375 2.60736e+06
10.50 0.0144432 0.00302534 0.00473118 10.375 10.625 1.61937e+06
10.75 0.0247629 0.00534348 0.00656818 10.625 10.875 997489
11.00 0.0289204 0.00606161 0.00689524 10.875 11.125 600572
11.25 0.0268259 0.00390134 0.00643733 11.125 11.375 348367
11.50 0.0215955 0.00120527 0.00653185 11.375 11.625 201821
11.75 0.0184186 0.00049519 0.00597032 11.625 11.875 116797
12.00 0.0231903 -0.000485901 0.00808281 11.875 12.125 66742
12.25 0.0448525 -0.00202702 0.0163655 12.125 12.375 37817
12.50 0.0938057 -0.00487802 0.0331939 12.375 12.625 21081
12.75 0.17495 -0.00776343 0.055994 12.625 12.875 11494
13.00 0.28775 -0.00806332 0.0793596 12.875 13.125 5996
13.25 0.408755 -0.00522539 0.0957899 13.125 13.375 3047
13.50 0.522428 0.00113809 0.0965036 13.375 13.625 1469
13.75 0.603603 0.0122198 0.0861772 13.625 13.875 646
14.00 0.708225 0.0168442 0.0825979 13.875 14.125 249
14.25 0.772827 0.0342647 0.0594438 14.125 14.375 80
14.50 0.860724 0.0174198 0.0626131 14.375 14.625 12
14.75 0.94638 0.00863254 0.0105631 14.625 14.875 2
15.00 0.845892 0.0380629 0.0502638 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
