#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 4.5651e-06 -1.70166e-09 4.55085e-06 8.625 8.875 216994
9.00 6.30891e-06 -1.13893e-06 5.51432e-06 8.875 9.125 347327
9.25 0.000168812 1.55457e-05 3.35252e-05 9.125 9.375 1.1901e+06
9.50 0.000251376 1.62339e-05 4.92728e-05 9.375 9.625 3.34243e+06
9.75 0.00026133 2.69745e-05 6.4256e-05 9.625 9.875 4.54655e+06
10.00 0.000845126 0.000168714 0.000296994 9.875 10.125 3.38975e+06
10.25 0.00517952 0.0010549 0.00195725 10.125 10.375 1.99112e+06
10.50 0.016338 0.00248538 0.00598499 10.375 10.625 1.11854e+06
10.75 0.0244635 0.0044427 0.00934964 10.625 10.875 583541
11.00 0.0252402 0.00413298 0.0103801 10.875 11.125 296786
11.25 0.0246387 0.00227964 0.0115473 11.125 11.375 144150
11.50 0.0259198 0.00102618 0.0137773 11.375 11.625 67109
11.75 0.0263308 0.00162302 0.014031 11.625 11.875 30113
12.00 0.0262026 0.00145726 0.0129091 11.875 12.125 12545
12.25 0.0261531 0.000664709 0.0128616 12.125 12.375 4824
12.50 0.0341487 -0.00163686 0.0156131 12.375 12.625 1607
12.75 0.0506416 -0.00302001 0.0223774 12.625 12.875 463
13.00 0.0993394 0.00418332 0.044083 12.875 13.125 117
13.25 0.225183 -0.00759467 0.113541 13.125 13.375 22
13.50 0.00596392 0.0035103 0.00367004 13.375 13.625 1
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
