#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42531e-08 1.04654e-11 1.11872e-10 8.625 8.875 293416
9.00 1.21346e-07 5.4768e-08 9.37922e-09 8.875 9.125 428593
9.25 0.000109688 7.24226e-06 2.68465e-05 9.125 9.375 1.0848e+06
9.50 0.000193039 1.13812e-05 4.25637e-05 9.375 9.625 1.96543e+06
9.75 0.0002165 1.33746e-05 4.86787e-05 9.625 9.875 1.88829e+06
10.00 0.00050881 8.24344e-05 0.000187452 9.875 10.125 1.15627e+06
10.25 0.00242396 0.000420807 0.000994997 10.125 10.375 582094
10.50 0.0076006 0.00131492 0.00318751 10.375 10.625 257150
10.75 0.0121275 0.00213614 0.00518602 10.625 10.875 108591
11.00 0.0124294 0.00202846 0.00592816 10.875 11.125 42323
11.25 0.0120919 0.00136341 0.0065081 11.125 11.375 15040
11.50 0.0143132 0.00119479 0.00859855 11.375 11.625 4678
11.75 0.0148534 0.0012495 0.00891951 11.625 11.875 1275
12.00 0.0154432 0.00256537 0.00785722 11.875 12.125 295
12.25 0.0179554 0.00473111 0.0119918 12.125 12.375 46
12.50 0.0315834 0.011331 0.0264393 12.375 12.625 7
12.75 0.243211 0.0321467 0.199608 12.625 12.875 2
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
