#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43804e-08 3.14769e-10 2.15845e-11 8.625 8.875 33138
9.00 2.4839e-08 3.52298e-06 2.74312e-09 8.875 9.125 60183
9.25 0.000133424 8.68858e-06 2.33079e-05 9.125 9.375 289562
9.50 0.000163748 2.20297e-05 2.99345e-05 9.375 9.625 1.19194e+06
9.75 0.00013321 4.38903e-05 2.87981e-05 9.625 9.875 3.12874e+06
10.00 0.000361621 0.000120415 0.000128615 9.875 10.125 3.82803e+06
10.25 0.00373555 0.000780597 0.00148075 10.125 10.375 2.64109e+06
10.50 0.0148144 0.0033884 0.00484926 10.375 10.625 1.63656e+06
10.75 0.0254333 0.00557913 0.00696134 10.625 10.875 1.00704e+06
11.00 0.0298365 0.00617827 0.00712619 10.875 11.125 600222
11.25 0.0278396 0.00417397 0.00704714 11.125 11.375 347351
11.50 0.0226714 0.00151676 0.00699408 11.375 11.625 200266
11.75 0.0188279 0.000548989 0.0060839 11.625 11.875 115081
12.00 0.0221868 -0.000205329 0.00758267 11.875 12.125 65394
12.25 0.041293 -0.00201725 0.0153525 12.125 12.375 36681
12.50 0.0879564 -0.00449042 0.0328535 12.375 12.625 20291
12.75 0.165386 -0.00888264 0.0547931 12.625 12.875 10876
13.00 0.273522 -0.0086326 0.0776129 12.875 13.125 5608
13.25 0.38784 -0.00186905 0.0939846 13.125 13.375 2808
13.50 0.504441 0.00217938 0.0979243 13.375 13.625 1277
13.75 0.573501 0.0191321 0.0849131 13.625 13.875 576
14.00 0.691172 0.0197783 0.0897408 13.875 14.125 199
14.25 0.766994 0.0330524 0.0581897 14.125 14.375 53
14.50 0.809339 0.0242735 0.0803362 14.375 14.625 10
14.75 0.897435 0.016345 0.0463551 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
