#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 2.96266e-05 -3.32279e-06 2.96121e-05 8.625 8.875 32734
9.00 1.47836e-08 1.54854e-11 2.84258e-10 8.875 9.125 53889
9.25 0.000249953 1.00288e-05 6.29799e-05 9.125 9.375 232527
9.50 0.000159965 1.498e-05 3.78027e-05 9.375 9.625 752344
9.75 8.00983e-05 2.63096e-05 2.26319e-05 9.625 9.875 1.94697e+06
10.00 0.000208523 8.40833e-05 9.05111e-05 9.875 10.125 2.98677e+06
10.25 0.00306411 0.000744726 0.00114132 10.125 10.375 2.27537e+06
10.50 0.0125254 0.00274493 0.00346598 10.375 10.625 1.45277e+06
10.75 0.0213434 0.00489506 0.00381922 10.625 10.875 905988
11.00 0.0249762 0.00487598 0.00363106 10.875 11.125 561116
11.25 0.0252669 0.00292446 0.00416182 11.125 11.375 337366
11.50 0.0235649 0.000461301 0.0055364 11.375 11.625 201220
11.75 0.025732 -0.000251152 0.00786516 11.625 11.875 119929
12.00 0.0392246 -0.00131832 0.0118481 11.875 12.125 70665
12.25 0.0745711 -0.00315827 0.022169 12.125 12.375 41489
12.50 0.138319 -0.00512062 0.0360088 12.375 12.625 24249
12.75 0.2415 -0.00631359 0.0542995 12.625 12.875 14246
13.00 0.369031 -0.00736737 0.071532 12.875 13.125 7996
13.25 0.499393 -0.00557354 0.0770388 13.125 13.375 4517
13.50 0.618048 -0.00211501 0.0786927 13.375 13.625 2422
13.75 0.721111 0.00233996 0.0685305 13.625 13.875 1271
14.00 0.793518 0.00999939 0.0545587 13.875 14.125 628
14.25 0.833851 0.0148478 0.0439669 14.125 14.375 299
14.50 0.862171 0.016079 0.0365952 14.375 14.625 107
14.75 0.919821 0.0124266 0.0244023 14.625 14.875 41
15.00 0.903426 0.0402721 0.0280361 14.875 15.125 4
15.25 0.954944 0.011117 0.0152146 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
