#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45505e-08 1.93047e-10 2.19038e-10 8.625 8.875 28638
9.00 1.47659e-08 8.68789e-11 2.45945e-10 8.875 9.125 50769
9.25 0.000182324 1.60979e-05 3.70462e-05 9.125 9.375 242355
9.50 0.000157223 2.14783e-05 3.09603e-05 9.375 9.625 936612
9.75 0.000121557 4.68321e-05 3.04955e-05 9.625 9.875 2.62276e+06
10.00 0.000296685 9.76899e-05 0.000112706 9.875 10.125 3.58808e+06
10.25 0.00346383 0.000717571 0.0013779 10.125 10.375 2.53938e+06
10.50 0.0138488 0.00286615 0.00427119 10.375 10.625 1.58429e+06
10.75 0.0236185 0.00542404 0.00571664 10.625 10.875 977548
11.00 0.027193 0.00543027 0.00610843 10.875 11.125 595294
11.25 0.0252798 0.00359125 0.00573687 11.125 11.375 348259
11.50 0.0204099 0.000894496 0.00581825 11.375 11.625 203849
11.75 0.0186763 0.000152502 0.0060918 11.625 11.875 118467
12.00 0.0260648 -0.000746559 0.00912538 11.875 12.125 68703
12.25 0.052396 -0.00266725 0.0187919 12.125 12.375 39473
12.50 0.105893 -0.00604694 0.0361426 12.375 12.625 22104
12.75 0.193666 -0.00790519 0.0571066 12.625 12.875 12410
13.00 0.31393 -0.00890246 0.0798025 12.875 13.125 6704
13.25 0.434996 -0.00596032 0.0896533 13.125 13.375 3497
13.50 0.556111 3.14116e-05 0.097315 13.375 13.625 1732
13.75 0.639356 0.0138995 0.0766187 13.625 13.875 817
14.00 0.725248 0.0145624 0.0693938 13.875 14.125 342
14.25 0.794692 0.0265695 0.0621855 14.125 14.375 126
14.50 0.833421 0.0382707 0.0339478 14.375 14.625 30
14.75 0.882574 0.0471807 0.0249664 14.625 14.875 3
15.00 0.928787 0.0211644 0.0204245 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
