#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43048e-08 3.5408e-10 -4.83622e-11 8.625 8.875 34509
9.00 2.44568e-08 1.54693e-09 3.23424e-09 8.875 9.125 62420
9.25 0.000134955 6.18873e-06 2.63129e-05 9.125 9.375 300974
9.50 0.000157507 2.16198e-05 2.88431e-05 9.375 9.625 1.2333e+06
9.75 0.000137833 4.53311e-05 2.99002e-05 9.625 9.875 3.18981e+06
10.00 0.000376936 0.000123274 0.000133917 9.875 10.125 3.85344e+06
10.25 0.00377858 0.000786389 0.00150644 10.125 10.375 2.65098e+06
10.50 0.0149516 0.00345171 0.00489658 10.375 10.625 1.6421e+06
10.75 0.0256286 0.0057663 0.0071938 10.625 10.875 1.00968e+06
11.00 0.0302219 0.00616032 0.00737008 10.875 11.125 600213
11.25 0.0282238 0.00417579 0.00733854 11.125 11.375 346663
11.50 0.0230671 0.00161193 0.00711269 11.375 11.625 199469
11.75 0.0190092 0.00061913 0.00620088 11.625 11.875 114428
12.00 0.0219375 -0.000164676 0.00746186 11.875 12.125 64888
12.25 0.03992 -0.00190244 0.0146439 12.125 12.375 36231
12.50 0.0853513 -0.00401594 0.0315816 12.375 12.625 20011
12.75 0.161594 -0.0092566 0.0537591 12.625 12.875 10579
13.00 0.265605 -0.00746837 0.0760999 12.875 13.125 5507
13.25 0.388407 -0.00465187 0.0963214 13.125 13.375 2706
13.50 0.493835 0.00350067 0.0968455 13.375 13.625 1234
13.75 0.571467 0.0185385 0.0896289 13.625 13.875 522
14.00 0.687151 0.0208576 0.0903896 13.875 14.125 185
14.25 0.769245 0.030376 0.0566678 14.125 14.375 50
14.50 0.801473 0.0168365 0.0996228 14.375 14.625 8
14.75 0.896215 0.0166171 0.0466462 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
