#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.41954e-08 9.76428e-11 3.71241e-11 8.625 8.875 285708
9.00 7.38981e-06 -4.10528e-07 4.69299e-06 8.875 9.125 456861
9.25 0.000148349 8.47565e-06 3.66139e-05 9.125 9.375 1.38606e+06
9.50 0.00022468 1.99123e-05 4.29629e-05 9.375 9.625 3.08343e+06
9.75 0.000222243 1.90686e-05 4.98898e-05 9.625 9.875 3.43461e+06
10.00 0.000646229 0.000107459 0.00022888 9.875 10.125 2.37271e+06
10.25 0.00371105 0.000614555 0.00138923 10.125 10.375 1.30193e+06
10.50 0.0110599 0.00187301 0.00430265 10.375 10.625 654142
10.75 0.0176629 0.00302278 0.00698701 10.625 10.875 312416
11.00 0.0181165 0.00241914 0.00795096 10.875 11.125 144216
11.25 0.017743 0.00159541 0.00906203 11.125 11.375 61805
11.50 0.0195586 0.00144682 0.0113139 11.375 11.625 24847
11.75 0.0203636 0.00130375 0.0116376 11.625 11.875 9265
12.00 0.0195385 0.00133917 0.0104131 11.875 12.125 2973
12.25 0.0204097 0.00217726 0.0100091 12.125 12.375 822
12.50 0.0273473 0.00242938 0.0120167 12.375 12.625 213
12.75 0.0464677 0.00108523 0.028127 12.625 12.875 43
13.00 0.170699 0.0215702 0.0979109 12.875 13.125 4
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
