#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.4469e-08 2.17726e-10 1.59831e-10 8.625 8.875 31415
9.00 2.49149e-08 2.68747e-06 2.62502e-09 8.875 9.125 56502
9.25 0.000126939 1.37813e-05 1.51421e-05 9.125 9.375 272099
9.50 0.000152591 2.24397e-05 3.00981e-05 9.375 9.625 1.11582e+06
9.75 0.000131425 4.45208e-05 2.77779e-05 9.625 9.875 3.00827e+06
10.00 0.000349692 0.000113509 0.000127535 9.875 10.125 3.77713e+06
10.25 0.0036537 0.000756254 0.00143399 10.125 10.375 2.61872e+06
10.50 0.0145561 0.00311599 0.00475623 10.375 10.625 1.62536e+06
10.75 0.0250017 0.00534918 0.0067175 10.625 10.875 1.00082e+06
11.00 0.0291963 0.00607928 0.00701419 10.875 11.125 600674
11.25 0.0271555 0.00395906 0.00664599 11.125 11.375 348239
11.50 0.0219007 0.00131653 0.00669149 11.375 11.625 201286
11.75 0.0185129 0.000500536 0.00595594 11.625 11.875 116230
12.00 0.0228519 -0.00047728 0.00791777 11.875 12.125 66347
12.25 0.0436843 -0.0021183 0.0160684 12.125 12.375 37466
12.50 0.091963 -0.00457466 0.0333522 12.375 12.625 20859
12.75 0.172257 -0.00831667 0.0555683 12.625 12.875 11298
13.00 0.282768 -0.00896528 0.0793038 12.875 13.125 5872
13.25 0.400886 -0.00237364 0.0947122 13.125 13.375 2957
13.50 0.515089 0.000504732 0.0967356 13.375 13.625 1407
13.75 0.595529 0.0150844 0.0855654 13.625 13.875 627
14.00 0.70602 0.0167994 0.0827577 13.875 14.125 236
14.25 0.765826 0.036174 0.0609557 14.125 14.375 70
14.50 0.844587 0.021696 0.068256 14.375 14.625 11
14.75 0.938862 0.00705361 0.0154683 14.625 14.875 2
15.00 0.844679 0.0388898 0.0527409 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
