#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45445e-08 8.479e-11 2.25779e-10 8.625 8.875 60455
9.00 1.19662e-07 3.45561e-09 4.5146e-08 8.875 9.125 107458
9.25 0.000168659 1.82507e-05 3.02466e-05 9.125 9.375 477419
9.50 0.000176543 2.6513e-05 3.30231e-05 9.375 9.625 1.77283e+06
9.75 0.00018742 4.65139e-05 4.37185e-05 9.625 9.875 3.89035e+06
10.00 0.000518558 0.000169864 0.00017727 9.875 10.125 4.04741e+06
10.25 0.00427004 0.000969521 0.00170494 10.125 10.375 2.70881e+06
10.50 0.0162786 0.00379793 0.00559387 10.375 10.625 1.67125e+06
10.75 0.028061 0.00650456 0.00867832 10.625 10.875 1.0173e+06
11.00 0.0333462 0.0072917 0.00989958 10.875 11.125 582434
11.25 0.0316473 0.0054577 0.0105429 11.125 11.375 328011
11.50 0.0285014 0.00243092 0.0104908 11.375 11.625 184097
11.75 0.0242757 0.00126114 0.00880876 11.625 11.875 102462
12.00 0.02228 0.000265326 0.00812882 11.875 12.125 56021
12.25 0.0320476 -0.00116488 0.0125798 12.125 12.375 29864
12.50 0.0618289 -0.00359307 0.0246196 12.375 12.625 15606
12.75 0.122276 -0.00569932 0.0468341 12.625 12.875 7744
13.00 0.206797 -0.00431702 0.0677268 12.875 13.125 3623
13.25 0.295838 0.0012235 0.0837346 13.125 13.375 1581
13.50 0.389605 0.00903833 0.0916586 13.375 13.625 621
13.75 0.521007 0.0225459 0.104721 13.625 13.875 232
14.00 0.590882 0.0452753 0.105287 13.875 14.125 51
14.25 0.660258 0.0566955 0.0638887 14.125 14.375 8
14.50 0.843861 0.038592 0.0817262 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
