#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.46828e-08 3.28489e-10 1.67342e-11 8.625 8.875 40055
9.00 1.51356e-08 -1.36044e-10 4.14588e-10 8.875 9.125 64190
9.25 0.000211114 3.32131e-05 5.10392e-05 9.125 9.375 260125
9.50 0.000128984 2.67819e-05 3.75062e-05 9.375 9.625 758566
9.75 6.43525e-05 2.37587e-05 2.19551e-05 9.625 9.875 1.83983e+06
10.00 0.000183444 6.7538e-05 8.11511e-05 9.875 10.125 2.81678e+06
10.25 0.00305663 0.000738207 0.00115656 10.125 10.375 2.19151e+06
10.50 0.0125216 0.00283755 0.00342681 10.375 10.625 1.40965e+06
10.75 0.0216604 0.00505961 0.00344962 10.625 10.875 881876
11.00 0.0259212 0.00522427 0.00312488 10.875 11.125 545730
11.25 0.027203 0.00383751 0.00362203 11.125 11.375 330828
11.50 0.0265694 0.00139836 0.00524255 11.375 11.625 198524
11.75 0.0298224 0.000304041 0.00779604 11.625 11.875 118603
12.00 0.0440238 -0.000674315 0.0119199 11.875 12.125 70258
12.25 0.0812222 -0.00216057 0.0208009 12.125 12.375 41417
12.50 0.147887 -0.00369312 0.0349708 12.375 12.625 24523
12.75 0.252194 -0.00491424 0.0489958 12.625 12.875 14393
13.00 0.384195 -0.00539696 0.0680547 12.875 13.125 8253
13.25 0.514633 -0.00376493 0.071348 13.125 13.375 4638
13.50 0.633471 -0.00158113 0.0708328 13.375 13.625 2551
13.75 0.726388 0.00441253 0.0609528 13.625 13.875 1411
14.00 0.803878 0.00707084 0.0470179 13.875 14.125 682
14.25 0.846915 0.0128247 0.0383884 14.125 14.375 351
14.50 0.879159 0.0146487 0.0374318 14.375 14.625 133
14.75 0.906785 0.0121031 0.01983 14.625 14.875 60
15.00 0.909956 0.0208296 0.0280652 14.875 15.125 7
15.25 0.973811 0.00388271 0.0112747 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
