#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 6.64019e-07 -6.49182e-07 6.49674e-07 8.625 8.875 37923
9.00 1.44291e-08 3.80358e-10 -7.37561e-11 8.875 9.125 59823
9.25 0.000236798 1.71788e-05 5.2905e-05 9.125 9.375 247640
9.50 0.000161189 1.97786e-05 3.71107e-05 9.375 9.625 760370
9.75 7.79617e-05 2.50982e-05 2.31956e-05 9.625 9.875 1.91801e+06
10.00 0.000206904 8.25942e-05 8.68286e-05 9.875 10.125 2.93721e+06
10.25 0.00305337 0.000734909 0.00110664 10.125 10.375 2.25179e+06
10.50 0.0124558 0.00285471 0.00329935 10.375 10.625 1.44091e+06
10.75 0.021335 0.0049739 0.00355753 10.625 10.875 899361
11.00 0.0250783 0.00515503 0.00351603 10.875 11.125 556939
11.25 0.0256769 0.00308977 0.00412585 11.125 11.375 335653
11.50 0.0243683 0.000733646 0.00554584 11.375 11.625 200462
11.75 0.0267703 -8.48621e-05 0.00790847 11.625 11.875 119597
12.00 0.0405712 -0.00121673 0.0119804 11.875 12.125 70482
12.25 0.0763064 -0.00307509 0.0218478 12.125 12.375 41500
12.50 0.141008 -0.00446744 0.0358821 12.375 12.625 24359
12.75 0.244732 -0.00642459 0.0529649 12.625 12.875 14326
13.00 0.374167 -0.00694364 0.0709693 12.875 13.125 8070
13.25 0.504599 -0.00407469 0.0752595 13.125 13.375 4588
13.50 0.623963 -0.000835121 0.0763656 13.375 13.625 2437
13.75 0.722019 0.00389272 0.0640627 13.625 13.875 1301
14.00 0.796596 0.010281 0.0527109 13.875 14.125 639
14.25 0.841349 0.0124193 0.043421 14.125 14.375 317
14.50 0.867125 0.0164049 0.0361072 14.375 14.625 118
14.75 0.924282 0.0117291 0.0219577 14.625 14.875 42
15.00 0.90036 0.0205155 0.0371429 14.875 15.125 6
15.25 0.970582 0.0047549 0.0135305 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
