#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.4287e-08 1.64153e-11 1.31466e-10 8.625 8.875 265207
9.00 3.20129e-06 3.06263e-07 1.77555e-07 8.875 9.125 423021
9.25 0.000165516 8.99166e-06 3.65074e-05 9.125 9.375 1.3379e+06
9.50 0.000231501 1.89677e-05 4.54647e-05 9.375 9.625 3.28491e+06
9.75 0.000241546 2.45686e-05 5.77956e-05 9.625 9.875 3.94686e+06
10.00 0.000761867 0.000118926 0.000270118 9.875 10.125 2.77493e+06
10.25 0.00452929 0.00075177 0.00169249 10.125 10.375 1.5737e+06
10.50 0.0133541 0.0021257 0.00503117 10.375 10.625 824655
10.75 0.0202918 0.00339405 0.00800074 10.625 10.875 409178
11.00 0.0207495 0.00315764 0.00885403 10.875 11.125 195576
11.25 0.0202202 0.00193801 0.0100303 11.125 11.375 88708
11.50 0.0217902 0.00108634 0.0121059 11.375 11.625 37787
11.75 0.0227548 0.0013395 0.0128355 11.625 11.875 15116
12.00 0.0218827 0.00169359 0.0117607 11.875 12.125 5606
12.25 0.0220072 0.00153596 0.0104 12.125 12.375 1751
12.50 0.0264318 0.00127304 0.00998049 12.375 12.625 476
12.75 0.0419279 0.000812337 0.0180626 12.625 12.875 107
13.00 0.115465 -0.00940704 0.0814666 12.875 13.125 21
13.25 0.0966315 0.313825 0.057174 13.125 13.375 1
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
