#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.41843e-08 1.13215e-10 4.52429e-11 8.625 8.875 277598
9.00 6.19545e-06 -1.73483e-07 1.78836e-06 8.875 9.125 444736
9.25 0.000146788 9.62795e-06 3.57156e-05 9.125 9.375 1.37013e+06
9.50 0.000225772 1.74343e-05 4.51027e-05 9.375 9.625 3.17824e+06
9.75 0.000229427 1.95415e-05 5.19644e-05 9.625 9.875 3.61911e+06
10.00 0.000687618 0.000102912 0.000242071 9.875 10.125 2.51701e+06
10.25 0.00403202 0.000634621 0.001499 10.125 10.375 1.39856e+06
10.50 0.0118029 0.00202646 0.00451955 10.375 10.625 712157
10.75 0.0185851 0.00314553 0.00727811 10.625 10.875 344937
11.00 0.0189966 0.00259167 0.00817595 10.875 11.125 161420
11.25 0.0184721 0.0017578 0.00940325 11.125 11.375 70419
11.50 0.0200871 0.00129062 0.0113739 11.375 11.625 28808
11.75 0.0216009 0.00143796 0.0122513 11.625 11.875 11080
12.00 0.0204454 0.00153517 0.0112402 11.875 12.125 3802
12.25 0.0209011 0.00186728 0.00967876 12.125 12.375 1112
12.50 0.0272142 0.00209695 0.0114755 12.375 12.625 277
12.75 0.0501574 -0.00498393 0.0277526 12.625 12.875 59
13.00 0.221404 0.000324085 0.156181 12.875 13.125 5
13.25 0.097789 0.107824 0.069479 13.125 13.375 1
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
