#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43981e-08 3.33884e-11 1.22253e-10 8.625 8.875 188798
9.00 6.39848e-06 -5.10551e-07 3.6311e-06 8.875 9.125 304316
9.25 0.00017961 1.15692e-05 3.53442e-05 9.125 9.375 1.07328e+06
9.50 0.000247384 1.98179e-05 4.81994e-05 9.375 9.625 3.11347e+06
9.75 0.000265569 3.50876e-05 6.34225e-05 9.625 9.875 4.79452e+06
10.00 0.000922229 0.000207102 0.000332476 9.875 10.125 3.67813e+06
10.25 0.00550946 0.00123502 0.0021257 10.125 10.375 2.24117e+06
10.50 0.0178023 0.00309166 0.00648938 10.375 10.625 1.32716e+06
10.75 0.0271209 0.0051076 0.00993451 10.625 10.875 725871
11.00 0.0289625 0.00482355 0.011661 10.875 11.125 381586
11.25 0.0282541 0.00324972 0.0131295 11.125 11.375 194699
11.50 0.0284737 0.0025093 0.0143621 11.375 11.625 96231
11.75 0.0287909 0.00214952 0.0142226 11.625 11.875 45930
12.00 0.0286697 0.000923717 0.0134201 11.875 12.125 21028
12.25 0.029351 -0.000291254 0.014279 12.125 12.375 8903
12.50 0.0358377 -0.00228588 0.0171852 12.375 12.625 3557
12.75 0.0579216 -0.00103262 0.0254668 12.625 12.875 1139
13.00 0.103426 0.0042036 0.0390562 12.875 13.125 374
13.25 0.162174 0.00285517 0.0676173 13.125 13.375 83
13.50 0.39121 -0.0108325 0.15691 13.375 13.625 14
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
