#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.41489e-08 1.25672e-10 -7.12141e-12 8.625 8.875 309711
9.00 1.26242e-06 1.5982e-07 2.06407e-07 8.875 9.125 459125
9.25 9.85447e-05 5.26982e-06 2.40061e-05 9.125 9.375 1.17641e+06
9.50 0.00019192 1.11401e-05 4.51272e-05 9.375 9.625 2.14819e+06
9.75 0.00020592 1.63833e-05 4.91377e-05 9.625 9.875 2.10971e+06
10.00 0.000502502 8.16716e-05 0.000178927 9.875 10.125 1.32147e+06
10.25 0.00244428 0.000430791 0.000986367 10.125 10.375 680316
10.50 0.00755825 0.00136895 0.00316219 10.375 10.625 307991
10.75 0.0128686 0.00217069 0.00542494 10.625 10.875 133176
11.00 0.0131509 0.00187952 0.00616912 10.875 11.125 53283
11.25 0.0128468 0.00137085 0.00698057 11.125 11.375 19843
11.50 0.0149261 0.000946536 0.00896461 11.375 11.625 6452
11.75 0.0157315 0.00102785 0.00956898 11.625 11.875 1810
12.00 0.0155422 0.00225424 0.00843426 11.875 12.125 490
12.25 0.0132784 0.00456925 0.00565114 12.125 12.375 78
12.50 0.0261321 0.00888055 0.0197613 12.375 12.625 20
12.75 0.25107 0.0123424 0.209181 12.625 12.875 2
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
