#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42255e-08 7.04325e-11 5.30118e-11 8.625 8.875 258551
9.00 9.68641e-06 -7.09148e-07 2.85998e-06 8.875 9.125 413156
9.25 0.000155255 8.14837e-06 3.68669e-05 9.125 9.375 1.32052e+06
9.50 0.000236251 1.81409e-05 4.5281e-05 9.375 9.625 3.3187e+06
9.75 0.000243549 2.51192e-05 6.06152e-05 9.625 9.875 4.07707e+06
10.00 0.000793933 0.000131197 0.000280561 9.875 10.125 2.89598e+06
10.25 0.00472752 0.000809618 0.00177079 10.125 10.375 1.65354e+06
10.50 0.0139954 0.00221935 0.00525431 10.375 10.625 878885
10.75 0.0211225 0.00357851 0.00826869 10.625 10.875 440114
11.00 0.0214708 0.00346004 0.00907713 10.875 11.125 213004
11.25 0.0210442 0.00196357 0.0103548 11.125 11.375 98056
11.50 0.0225308 0.00109689 0.0124412 11.375 11.625 42608
11.75 0.0234528 0.00135643 0.0131462 11.625 11.875 17396
12.00 0.0229503 0.00144898 0.0122459 11.875 12.125 6560
12.25 0.0228116 0.00139317 0.0110951 12.125 12.375 2176
12.50 0.0261077 0.00104089 0.0100138 12.375 12.625 585
12.75 0.0417496 0.00136535 0.0188412 12.625 12.875 155
13.00 0.0925255 -0.00625394 0.0576376 12.875 13.125 30
13.25 0.678363 0.0174203 0.423062 13.125 13.375 2
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
