#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.43641e-08 3.1091e-10 2.64277e-11 8.625 8.875 38342
9.00 1.4454e-08 2.735e-10 -4.3058e-11 8.875 9.125 68541
9.25 0.00015887 1.09776e-05 3.53648e-05 9.125 9.375 327702
9.50 0.000162432 1.8604e-05 3.24011e-05 9.375 9.625 1.3229e+06
9.75 0.000153021 4.60753e-05 3.48283e-05 9.625 9.875 3.31422e+06
10.00 0.000400928 0.000131905 0.000144985 9.875 10.125 3.89964e+06
10.25 0.0038608 0.000829525 0.00154009 10.125 10.375 2.67096e+06
10.50 0.0152055 0.00360889 0.00499572 10.375 10.625 1.65168e+06
10.75 0.0261295 0.00616919 0.00741005 10.625 10.875 1.01512e+06
11.00 0.0309211 0.0062744 0.00793084 10.875 11.125 599488
11.25 0.0289575 0.00432897 0.00799323 11.125 11.375 344469
11.50 0.0240638 0.00179278 0.00754132 11.375 11.625 197662
11.75 0.0194504 0.000664491 0.00652951 11.625 11.875 112664
12.00 0.0215836 1.25486e-05 0.00751714 11.875 12.125 63678
12.25 0.0377438 -0.0017146 0.0139948 12.125 12.375 35313
12.50 0.0804186 -0.00462828 0.0300676 12.375 12.625 19377
12.75 0.154538 -0.00793327 0.0524689 12.625 12.875 10096
13.00 0.255942 -0.00785905 0.0775591 12.875 13.125 5188
13.25 0.375633 -0.00316244 0.0936043 13.125 13.375 2492
13.50 0.474329 0.00606209 0.0969954 13.375 13.625 1131
13.75 0.559033 0.0203557 0.0920926 13.625 13.875 442
14.00 0.67624 0.0202857 0.0929856 13.875 14.125 173
14.25 0.777989 0.0243832 0.0727346 14.125 14.375 32
14.50 0.820689 0.0275053 0.0552154 14.375 14.625 5
14.75 0.883893 0.0226083 0.0397274 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
