#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.41833e-08 1.17687e-10 2.14103e-10 8.625 8.875 42037
9.00 1.43731e-08 2.88614e-11 2.66414e-10 8.875 9.125 53695
9.25 7.33476e-06 1.70272e-06 1.49085e-06 9.125 9.375 106797
9.50 4.04126e-05 3.60451e-06 6.25178e-06 9.375 9.625 149192
9.75 3.60477e-05 4.51032e-06 9.75582e-06 9.625 9.875 104613
10.00 7.41418e-05 9.66091e-06 1.28077e-05 9.875 10.125 41187
10.25 0.000250864 -2.23386e-06 0.000150425 10.125 10.375 12558
10.50 0.000678859 0.000314697 0.000385048 10.375 10.625 3294
10.75 0.00198167 0.00239879 0.00133287 10.625 10.875 771
11.00 0.00148967 0.00305334 0.00128157 10.875 11.125 142
11.25 0.00819948 0.0160638 0.00754741 11.125 11.375 19
11.50 0.275219 0.146885 0.274786 11.375 11.625 2
11.75 0 0 0 11.625 11.875 0
12.00 0 0 0 11.875 12.125 0
12.25 0 0 0 12.125 12.375 0
12.50 0 0 0 12.375 12.625 0
12.75 0 0 0 12.625 12.875 0
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
