#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47032e-08 2.18936e-11 3.37962e-10 8.625 8.875 32670
9.00 5.30022e-06 3.03789e-06 2.07948e-07 8.875 9.125 59067
9.25 0.000132247 1.51041e-05 1.50866e-05 9.125 9.375 284857
9.50 0.000161923 2.22658e-05 3.0003e-05 9.375 9.625 1.17167e+06
9.75 0.000133331 4.25627e-05 2.96141e-05 9.625 9.875 3.09867e+06
10.00 0.000357968 0.000120572 0.000127139 9.875 10.125 3.8151e+06
10.25 0.00371165 0.000771169 0.0014652 10.125 10.375 2.63548e+06
10.50 0.0147404 0.00329842 0.00481418 10.375 10.625 1.6339e+06
10.75 0.0253238 0.00548616 0.00688736 10.625 10.875 1.0057e+06
11.00 0.0296611 0.00615592 0.00708834 10.875 11.125 600446
11.25 0.0276554 0.00415524 0.00686544 11.125 11.375 347628
11.50 0.0224783 0.00155853 0.00693292 11.375 11.625 200590
11.75 0.0187368 0.000535842 0.00601388 11.625 11.875 115310
12.00 0.0223104 -0.000266956 0.00759122 11.875 12.125 65628
12.25 0.0419555 -0.002005 0.0155305 12.125 12.375 36946
12.50 0.0891176 -0.00476027 0.0328319 12.375 12.625 20430
12.75 0.166264 -0.00838627 0.053919 12.625 12.875 10979
13.00 0.275825 -0.00885546 0.0783162 12.875 13.125 5697
13.25 0.39093 -0.00165653 0.0935116 13.125 13.375 2860
13.50 0.508247 0.00222325 0.0967163 13.375 13.625 1296
13.75 0.580783 0.0176314 0.0881545 13.625 13.875 595
14.00 0.690141 0.0214478 0.0844041 13.875 14.125 212
14.25 0.770705 0.0331905 0.0572212 14.125 14.375 54
14.50 0.81093 0.026563 0.074101 14.375 14.625 10
14.75 0.897559 0.0175861 0.0459865 14.625 14.875 2
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
