#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45467e-08 8.82769e-11 2.0729e-10 8.625 8.875 67354
9.00 1.4462e-08 2.99308e-10 -5.99627e-11 8.875 9.125 118290
9.25 0.000170749 1.68983e-05 2.81607e-05 9.125 9.375 516800
9.50 0.000185708 2.9128e-05 3.35416e-05 9.375 9.625 1.87815e+06
9.75 0.000194181 4.68298e-05 4.42903e-05 9.625 9.875 4.01045e+06
10.00 0.00055483 0.000171659 0.000186109 9.875 10.125 4.05879e+06
10.25 0.00434114 0.000989459 0.00174946 10.125 10.375 2.70526e+06
10.50 0.0165229 0.00366575 0.00566748 10.375 10.625 1.66791e+06
10.75 0.0283607 0.00660773 0.00895955 10.625 10.875 1.01198e+06
11.00 0.0336789 0.00731498 0.0102892 10.875 11.125 576342
11.25 0.0320352 0.00542025 0.0109466 11.125 11.375 322435
11.50 0.0291185 0.00253975 0.010961 11.375 11.625 179941
11.75 0.025362 0.00122086 0.0095733 11.625 11.875 99653
12.00 0.0231684 0.000175714 0.00851987 11.875 12.125 54027
12.25 0.0315438 -0.00119752 0.0127323 12.125 12.375 28502
12.50 0.058384 -0.00376957 0.0236568 12.375 12.625 14720
12.75 0.116586 -0.00574024 0.0449213 12.625 12.875 7167
13.00 0.197315 -0.0039462 0.0665438 12.875 13.125 3314
13.25 0.281355 0.00135437 0.0848497 13.125 13.375 1383
13.50 0.380965 0.0139604 0.0900015 13.375 13.625 531
13.75 0.483892 0.0316847 0.0937576 13.625 13.875 182
14.00 0.575298 0.0433609 0.111304 13.875 14.125 38
14.25 0.643871 0.038247 0.074823 14.125 14.375 5
14.50 0.823327 0.0525945 0.0715441 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
