#Scale: 0.668185
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1480.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 936.375 93.2377 21.8976 297.22 60.8018 1.95416 1282.51 139.105 22.9268 576.421 49.3869 36.9666 0.1 0.158489
0.210017 567.331 31.0897 23.4127 202.448 4.03966 23.8955 770.92 43.9314 33.1635 353.606 19.2003 17.9914 0.158489 0.251189
0.332855 348.908 9.46494 16.6952 178.453 -0.225922 23.5249 453.009 13.7218 17.484 236.695 7.73077 20.0353 0.251189 0.398107
0.52754 215.097 7.15543 9.92317 112.748 5.19125 7.65607 277.019 9.26801 11.9543 148.524 6.43509 10.5535 0.398107 0.630957
0.836094 128.961 2.89235 5.53362 76.5345 1.70246 9.65198 156.714 6.41461 4.74937 100.316 0.572662 7.31133 0.630957 1
1.32512 77.3525 1.06787 3.20864 50.1602 0.807827 4.47885 89.3461 2.25607 1.76882 65.7972 0 5.7676 1 1.58489
2.10017 55.0784 1.13588 1.63175 40.258 -0.150642 2.74551 63.0108 1.52506 1.72932 46.861 0.703972 1.23476 1.58489 2.51189
3.32855 39.507 0.720425 1.02163 26.3341 0.400633 1.08522 44.8416 1.28057 0.805424 34.5634 0.18985 1.64886 2.51189 3.98107
5.2754 26.6839 0.674959 0.576902 17.4442 0.0170174 1.06128 30.1892 1.12561 0.32593 23.5417 0.338341 1.06063 3.98107 6.30957
8.36094 17.1003 0.466022 0.386429 11.9456 -0.277009 1.24177 19.4689 0.85368 0.157309 14.7792 0.125985 0.663234 6.30957 10
