#Scale: 0.642873
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1538.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 259.05 27.1254 4.05637 162.734 11.3147 8.68175 609.087 105.264 6.02527 283.769 31.3446 6.58456 0.1 0.158489
0.210017 200.644 13.029 7.83516 126.029 8.08945 9.18383 450.818 49.952 20.239 224.609 16.3679 8.6087 0.158489 0.251189
0.332855 146.877 7.25748 6.351 92.339 5.27308 5.69244 328.584 29.302 17.0678 164.658 8.41321 7.43163 0.251189 0.398107
0.52754 104.726 2.63285 5.65335 67.7918 3.71918 3.79577 226.449 11.3234 19.2935 117.074 2.66785 6.3628 0.398107 0.630957
0.836094 70.3519 1.71106 2.72637 49.7661 2.10743 2.24204 136.303 6.22585 9.46612 77.6679 1.87607 2.63799 0.630957 1
1.32512 45.922 0.900196 1.27396 35.1996 1.23479 1.28019 76.6757 3.40218 3.50655 50.5579 0.945168 1.32622 1 1.58489
2.10017 31.6656 0.747143 0.509592 25.9909 0.744055 0.619448 47.1611 1.66872 1.11767 34.298 0.889397 0.410786 1.58489 2.51189
3.32855 21.6811 0.505091 0.377131 17.8373 0.529848 0.448309 32.0252 1.10569 0.717203 23.4991 0.517448 0.318098 2.51189 3.98107
5.2754 15.0024 0.361965 0.134265 12.6535 0.366723 0.296554 20.8581 1.00492 0.0505562 16.2205 0.389297 0.112783 3.98107 6.30957
8.36094 9.54355 0.236628 0.118409 7.9456 0.218526 0.199813 13.3812 0.573917 0.0172338 10.4056 0.238106 0.088377 6.30957 10
