#Scale: 0.516310
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1916.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 934.345 113.784 25.4494 302.209 60.3877 23.1047 1509.47 189.736 39.8041 643.983 64.6194 30.7139 0.1 0.158489
0.210017 589.057 50.2338 26.3587 252.151 10.0816 39.5723 950.565 84.8616 40.6093 388.429 33.3243 22.6064 0.158489 0.251189
0.332855 312.913 20.6959 11.952 140.201 14.3465 1.55412 468.118 34.9238 16.8432 235.19 12.9953 18.1746 0.251189 0.398107
0.52754 179.767 14.6883 4.45557 116.071 8.65331 10.5402 255.042 19.2175 7.63843 136.057 12.2212 4.17007 0.398107 0.630957
0.836094 108.075 5.78003 2.97328 73.8115 3.06358 4.79367 140.167 9.20531 1.46968 91.5696 3.24795 5.54295 0.630957 1
1.32512 70.726 3.4883 1.27495 46.4217 4.07898 0.413589 87.2494 3.86305 1.50693 64.2243 3.08048 2.48626 1 1.58489
2.10017 50.7862 2.39322 0.953136 33.8555 0.934017 1.2232 60.9082 3.65899 1.19781 47.4153 2.0597 1.19981 1.58489 2.51189
3.32855 34.7703 1.72272 0.485561 24.528 1.66408 1.02657 41.3604 2.38407 0.640625 32.3414 1.35805 0.640017 2.51189 3.98107
5.2754 23.2028 1.22347 0.330439 17.9387 0.699139 0.656368 26.8916 1.63032 0.209648 21.7025 0.990484 0.434553 3.98107 6.30957
8.36094 14.1868 0.639695 0.337414 11.1239 0.414731 0.551841 16.1217 0.841547 0.366192 13.4902 0.604213 0.263867 6.30957 10
