#Scale: 0.728935
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1357.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 276.034 18.3587 12.7212 169.241 9.21164 9.38303 602.356 80.6962 12.7767 300.236 15.9823 17.011 0.1 0.158489
0.210017 215.466 11.4187 12.1988 132.106 5.66087 8.60638 485.149 42.3018 22.24 230.595 13.8481 11.4848 0.158489 0.251189
0.332855 163.07 5.02248 10.0462 99.8468 2.73336 6.67754 361.005 18.3067 26.834 176.205 6.17667 9.55188 0.251189 0.398107
0.52754 118.199 2.20564 7.15867 75.744 2.13966 4.88458 247.255 9.09642 20.1933 127.99 3.37295 6.87282 0.398107 0.630957
0.836094 79.8354 1.02306 4.20183 55.0154 1.38858 2.91077 153.558 5.01059 12.9219 85.9926 1.64204 4.3821 0.630957 1
1.32512 52.1235 0.508102 2.25273 38.6138 0.65044 1.79611 88.0658 2.57422 5.45164 56.5268 0.861313 2.06554 1 1.58489
2.10017 34.3508 0.423611 1.01411 27.8078 0.566856 0.893942 51.0441 1.41837 1.69134 36.6629 0.453419 0.914356 1.58489 2.51189
3.32855 23.3249 0.42782 0.466568 19.2717 0.286144 0.603605 33.3338 1.23038 0.645103 24.8408 0.644848 0.288521 2.51189 3.98107
5.2754 16.1536 0.3647 0.212146 13.4718 0.3381 0.263718 21.8395 0.959557 0.233765 17.3919 0.390985 0.18445 3.98107 6.30957
8.36094 10.5365 0.186746 0.160809 8.64479 0.159421 0.2089 14.8516 0.581729 0.168516 11.3334 0.223879 0.107454 6.30957 10
