#Scale: 0.288498
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3429.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 2077.05 466.663 166.559 1418.5 314.393 417.01 3894.19 1169.13 212.015 2090.88 463.502 174.732 0.1 0.158489
0.210017 690.275 143.938 54.7177 426.153 63.1895 46.1288 1282.96 357.481 235.688 736.271 188.426 70.014 0.158489 0.251189
0.332855 367.374 53.6984 20.5559 241.232 29.1254 0.759384 695.927 141.136 41.2903 375.821 67.2391 53.6696 0.251189 0.398107
0.52754 209.158 20.1145 16.1627 138.632 17.4153 16.5093 334.033 39.8384 50.8051 231.363 25.7171 10.8984 0.398107 0.630957
0.836094 134.764 18.5653 7.63865 92.1092 4.48956 3.73431 188.443 49.0392 6.01015 154.688 28.1613 18.6172 0.630957 1
1.32512 103.003 9.7635 6.5696 72.399 15.1021 1.98631 161.033 14.6792 19.1566 111.496 7.39107 9.32896 1 1.58489
2.10017 62.6873 10.6152 3.78441 47.8492 6.11894 5.47549 86.8411 35.0744 0.436676 67.9889 9.60684 6.16518 1.58489 2.51189
3.32855 39.0259 4.26999 1.77957 29.9448 2.2948 0.941868 54.1938 12.4551 -1.14281 42.1561 4.63331 5.17881 2.51189 3.98107
5.2754 22.7866 2.5152 1.19814 17.5349 2.74971 0.824791 37.1366 5.39934 4.87648 22.9387 2.43391 0.822693 3.98107 6.30957
8.36094 10.6938 2.08877 0.966779 7.44027 1.55764 0.84639 16.418 3.61859 1.19797 11.7292 2.38164 1.46484 6.30957 10
