#Scale: 0.880810
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1123.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1047.38 53.67 43.9799 401.359 54.4558 42.8102 1333.39 55.7183 75.7061 634.561 24.7966 34.058 0.1 0.158489
0.210017 668.637 29.4575 31.7481 279.956 41.4442 20.4174 860.882 18.4347 68.0156 384.694 38.4656 -1.23819 0.158489 0.251189
0.332855 394.77 13.1932 15.3223 135.247 5.9153 11.9638 510.29 16.0081 32.6565 227.831 16.6886 9.4194 0.251189 0.398107
0.52754 246.078 6.40227 10.2321 90.7353 8.57461 2.85116 309.329 5.96744 18.8454 156.551 6.88881 7.65787 0.398107 0.630957
0.836094 149.014 3.60857 5.31157 86.6095 8.46779 5.48175 178.661 3.62967 8.96448 105.575 4.13319 4.24486 0.630957 1
1.32512 86.6191 1.51922 2.53207 49.1274 5.54069 -0.0982246 101.47 0.095192 4.88406 65.744 3.50233 1.68559 1 1.58489
2.10017 58.2327 1.03044 1.2717 38.0006 2.38886 0.929115 65.3185 1.18994 1.92835 48.6049 0.809982 1.2069 1.58489 2.51189
3.32855 41.874 0.570938 0.839458 23.1437 2.64141 -0.113024 47.2472 0.66193 1.63081 35.0531 0.613396 0.879128 2.51189 3.98107
5.2754 28.176 0.908962 0.163565 14.9612 2.72836 -0.340263 31.644 0.732437 0.568447 23.9333 1.08005 0.534252 3.98107 6.30957
8.36094 18.8821 0.560841 0.149969 12.1026 0.675681 0.126951 21.0676 0.618036 0.397432 15.989 0.434504 0.186678 6.30957 10
