#Scale: 0.156873
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 6306.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 48108.6 6875.61 14417.1 48776 7784.89 19564.4 -160 160 0 -155.696 54173.8 4.30424 0.1 0.158489
0.210017 3135.69 1923.49 640.157 3181.26 2188.57 685.727 -160 160 0 -160 1992.89 0 0.158489 0.251189
0.332855 2137.48 -128.462 1334.16 1709.12 202.636 934.333 -160 160 0 33231.6 -31702.1 33391.6 0.251189 0.398107
0.52754 582.512 62.2793 561.93 592.779 106.119 567.865 -160 160 0 -160 160 0 0.398107 0.630957
0.836094 414.586 -67.4282 397.09 420.108 -43.1018 406.827 -160 160 0 15.8473 91.9683 175.847 0.630957 1
1.32512 268.649 85.3407 119.197 257.368 136.674 108.882 -160 160 0 1088.81 -1055.57 1226.23 1 1.58489
2.10017 40.5074 2.12333 72.9607 41.5626 11.8135 65.1331 -160 160 0 -35.3781 35.3781 110.806 1.58489 2.51189
3.32855 -28.0425 7.36173 44.465 -27.442 5.79523 43.94 -160 160 0 -71.1613 71.1613 76.9784 2.51189 3.98107
5.2754 -35.8655 0.281902 30.1642 -36.279 3.75554 28.3088 -160 160 0 -5.43111 5.43111 133.421 3.98107 6.30957
8.36094 22.2619 54.2287 -5.94338 23.5739 54.7179 -4.87514 -160 160 0 -72.3237 132.082 -32.4943 6.30957 10
