#Scale: 0.926373
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1067.9 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 451.078 31.992 15.4308 196.14 13.8716 13.9561 775.669 26.9443 63.0505 371.292 14.5835 28.5874 0.1 0.158489
0.210017 322.896 14.8488 14.7959 133.467 9.29051 8.03665 568.185 8.25726 57.6983 261.219 8.09198 22.9971 0.158489 0.251189
0.332855 233.816 9.02057 12.008 104.308 3.76755 7.75867 398.401 4.52603 43.4155 193.465 2.88658 16.226 0.251189 0.398107
0.52754 167.837 4.05978 9.9444 79.7461 3.05788 4.70058 278.188 -2.03354 34.3969 141.321 0.230133 12.351 0.398107 0.630957
0.836094 112.755 1.70654 5.42156 63.0616 0.912746 4.03154 178.681 -2.54224 20.4731 95.6559 0.302399 6.78036 0.630957 1
1.32512 69.6095 0.968048 2.20726 44.6634 0.756729 2.143 98.5092 -0.0849228 7.3894 63.4701 0.00202942 3.64134 1 1.58489
2.10017 44.1945 0.518871 0.962822 31.8531 0.270853 1.42437 58.2016 -0.119152 3.00658 41.3263 0.168217 1.59381 1.58489 2.51189
3.32855 29.8464 0.34071 0.466816 22.3356 0.181683 0.993137 37.3286 0.163315 1.32898 28.7084 0.125156 0.873318 2.51189 3.98107
5.2754 20.6282 0.284418 0.259455 15.4751 0.0708313 0.648149 25.5785 0.316048 0.69293 19.9541 0.0443954 0.659273 3.98107 6.30957
8.36094 14.0971 0.120086 0.227177 10.6803 0.0617008 0.505149 17.4619 0.0235558 0.608063 13.602 -0.00120831 0.464039 6.30957 10
