#Scale: 0.136623
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 7241.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 535.284 -151.682 644.713 545.838 -150.34 687.683 -160 160 0 -160 160 0 0.1 0.158489
0.210017 12682.9 -4016.88 11400 12877.8 -3982.66 11556 -160 160 0 -160 160 0 0.158489 0.251189
0.332855 2167.73 -895.371 2327.68 2203.06 -869.96 2363 -160 160 0 -160 160 0 0.251189 0.398107
0.52754 -33.2268 33.261 126.687 -31.3025 47.7884 128.611 -160 160 0 -160 160 0 0.398107 0.630957
0.836094 47.2195 -79.8737 206.862 50.3648 -72.9252 210.008 -160 160 0 -160 160 0 0.630957 1
1.32512 -98.0118 47.5655 45.937 -97.2338 50.2678 49.2322 -160 160 0 -149.228 149.228 7.13226 1 1.58489
2.10017 -148.396 13.3798 8.23854 -148.22 14.8461 8.32635 -160 160 0 -160 160 0 1.58489 2.51189
3.32855 -67.8857 -22.8435 91.0852 -66.4876 -22.127 92.3899 -160 160 0 -160 160 0 2.51189 3.98107
5.2754 67.9024 -20.0989 149.546 71.3615 -7.54785 153.005 -160 160 0 -159.99 159.99 -0.163574 3.98107 6.30957
8.36094 77.5327 193.162 -23.6606 80.8637 194.464 0 -160 160 0 -141.852 141.852 -40.7217 6.30957 10
