#Scale: 0.112998
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 8755.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 -160 0 0 -160 0 0 0 0 0 0 0 0 0.1 0.158489
0.210017 -160 0 0 -160 0 0 0 0 0 0 0 0 0.158489 0.251189
0.332855 84050.3 11129 84210.3 84050.3 11129 84210.3 0 0 0 0 0 0 0.251189 0.398107
0.52754 12051.1 -3200.88 12211.1 12051.1 -3185.44 12211.1 0 0 0 0 0 0 0.398107 0.630957
0.836094 -106.942 -20.5375 53.0583 -106.942 -19.2812 53.0583 0 0 0 0 0 0 0.630957 1
1.32512 -160 0 0 -160 0 0 0 0 0 0 0 0 1 1.58489
2.10017 -160 0 0 -160 0 0 0 0 0 0 0 0 1.58489 2.51189
3.32855 314.54 -136.208 474.54 314.54 -135.505 474.54 0 0 0 0 0 0 2.51189 3.98107
5.2754 -10.8182 -52.992 149.182 -10.8182 -48.2769 149.182 0 0 0 0 0 0 3.98107 6.30957
8.36094 -129.255 135.938 30.7455 -129.255 135.938 30.7455 0 0 0 0 0 0 6.30957 10
