#Scale: 0.617560
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1602.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 413.226 34.61 11.5688 209.152 7.83302 17.3363 796.978 80.6438 23.269 347.574 34.887 11.54 0.1 0.158489
0.210017 277.566 16.4125 10.8954 136.55 6.9109 7.85713 526.815 43.6835 22.2288 239.528 14.0069 13.8032 0.158489 0.251189
0.332855 186.41 6.35536 9.5809 100.335 3.42899 8.45182 328.867 14.419 19.3416 167.646 5.95934 11.5105 0.251189 0.398107
0.52754 121.855 2.99429 6.37112 70.8423 2.50378 4.65488 201.131 7.36928 9.99026 113.105 2.84222 7.54938 0.398107 0.630957
0.836094 78.493 1.58642 3.09529 51.8628 1.23727 3.1415 119.388 4.0491 5.26225 74.1503 1.41837 3.88808 0.630957 1
1.32512 52.1277 1.07604 1.51947 37.7434 0.859215 1.60497 73.1988 2.08652 2.28529 50.2505 1.12516 1.71121 1 1.58489
2.10017 36.2206 0.839237 0.652252 27.232 0.72271 0.960033 47.9629 1.3308 0.918079 35.7029 1.04264 0.862343 1.58489 2.51189
3.32855 25.3255 0.607231 0.419146 20.0551 0.580757 0.662771 32.5465 0.96999 0.479309 24.8674 0.661257 0.503576 2.51189 3.98107
5.2754 17.0901 0.425711 0.269928 13.2259 0.344995 0.449594 21.6059 0.950693 0.244091 17.1126 0.376322 0.354145 3.98107 6.30957
8.36094 10.7461 0.308618 0.121489 8.52077 0.270703 0.203109 13.4371 0.607635 0.0981121 10.7173 0.283701 0.170808 6.30957 10
