#Scale: 0.577060
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1714.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 262.177 29.4676 6.41206 162.124 14.3349 7.81015 648.02 97.8396 10.5151 293.004 38.1245 7.87769 0.1 0.158489
0.210017 188.844 16.321 6.07841 120.8 9.60966 7.74736 434.927 60.0277 9.88797 213.365 20.6425 6.85658 0.158489 0.251189
0.332855 136.283 9.51749 4.15271 87.9086 7.27271 5.98506 300.152 34.6454 9.57861 156.129 11.0373 4.8674 0.251189 0.398107
0.52754 94.1924 4.14103 3.31026 66.4919 3.92743 3.84383 188.881 16.0633 9.79681 105.37 4.47845 3.68617 0.398107 0.630957
0.836094 62.3171 2.07972 1.75842 47.1872 2.18454 2.0001 107.684 7.69764 3.92627 69.8059 1.75534 1.91015 0.630957 1
1.32512 41.6546 1.56155 0.567451 33.0585 1.5673 1.00313 66.3965 4.62788 1.25967 46.1344 1.68119 0.570263 1 1.58489
2.10017 29.3356 1.02166 0.313808 24.8498 0.878321 0.660728 42.37 2.85246 0.462765 31.6467 1.27622 0.255579 1.58489 2.51189
3.32855 20.3403 0.708616 0.178188 16.9724 0.739725 0.410553 29.8011 1.42028 0.33165 22.1466 0.81489 0.143009 2.51189 3.98107
5.2754 13.8119 0.472041 0.0977306 11.6382 0.421634 0.301849 19.8731 0.790422 0.251822 14.9873 0.621796 -0.0129356 3.98107 6.30957
8.36094 8.6486 0.338051 0.106703 7.17177 0.335415 0.200221 12.4923 0.531797 0.125784 9.5071 0.349592 0.0535498 6.30957 10
