#Scale: 0.182185
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 5430.3 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 4640.35 1757.17 319.145 3589.77 2442.11 725.72 -160 12069.5 0 10962.6 8355.07 5376.46 0.1 0.158489
0.210017 1820.5 863.808 30.2784 1767.68 636.792 354.346 574.193 2720.29 734.193 2181.48 6398.51 2341.48 0.158489 0.251189
0.332855 856.428 196.731 20.9872 729.09 230.26 -5.12854 -160 2412.71 0 1641.38 9046.88 663.899 0.251189 0.398107
0.52754 511.273 10.6648 38.3102 383.091 123.106 21.9842 2735.15 208.606 2895.15 1161.99 166.834 746.626 0.398107 0.630957
0.836094 357.973 48.2254 7.67191 365.217 45.0013 27.1219 -160 508.025 0 338.041 98.978 498.041 0.630957 1
1.32512 171.184 27.3358 0.711716 155.984 35.8327 1.91132 -122.134 163.435 37.8663 272.264 58.7505 193.626 1 1.58489
2.10017 110.042 19.5579 -0.0264282 98.805 25.3269 4.95937 8.30719 96.4983 168.307 179.829 131.266 43.0117 1.58489 2.51189
3.32855 56.9394 7.94576 1.87072 50.1079 13.2238 0.429432 44.6891 19.4512 204.689 97.2352 10.965 115.706 2.51189 3.98107
5.2754 27.2265 4.77658 2.05438 28.9744 3.34505 3.77928 -22.0999 81.3158 137.9 19.1691 15.5376 30.4888 3.98107 6.30957
8.36094 12.1342 1.45411 1.16341 12.3719 0.986829 2.36901 10.5941 85.87 170.594 10.8162 10.5688 13.3869 6.30957 10
