#Scale: 0.263185
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3759.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 985.94 229.319 8.46112 888.256 113.856 116.017 1336.47 1232.8 -42.8147 954.684 379.486 53.7321 0.1 0.158489
0.210017 387.833 109.351 7.18884 403.33 6.62259 56.2492 464.261 472.987 3.68573 351.561 197.784 9.06223 0.158489 0.251189
0.332855 170.389 70.4121 -3.5981 206.019 18.8918 16.5779 150.448 222.178 -10.5501 148.091 101.175 3.3134 0.251189 0.398107
0.52754 77.2626 50.2631 -5.64314 125.846 20.3235 3.11668 29.2436 119.491 8.45284 53.3623 55.0282 2.57 0.398107 0.630957
0.836094 80.2131 24.3515 -1.28271 103.966 6.99433 3.43989 -27.9717 87.3735 2.21521 94.9801 19.0056 10.7806 0.630957 1
1.32512 122.178 -0.285995 16.6542 71.7706 6.89442 2.50552 -42.7048 77.1629 0.342312 214.022 -4.96622 53.8266 1 1.58489
2.10017 175.485 -9.1758 58.4696 44.3089 4.00753 2.11617 363.75 77.9217 90.7173 221.712 6.64523 72.3616 1.58489 2.51189
3.32855 48.3857 1.79485 5.89054 27.1672 2.14675 1.55255 45.6043 57.2282 0 66.2414 2.36314 16.3963 2.51189 3.98107
5.2754 12.9874 3.69524 0.222148 15.2913 1.11768 0.981576 -26.7605 39.1673 6.95984 23.5553 0.134474 8.00464 3.98107 6.30957
8.36094 3.51552 3.10883 1.00595 6.72837 0.667551 0.855561 -17.4442 16.1941 11.7154 7.48852 2.07803 1.83304 6.30957 10
