#Scale: 0.146748
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 6741.6 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 13607.7 4979.59 3805.85 13962.2 5474.88 4262.29 -160 160 0 -160 2896.9 0 0.1 0.158489
0.210017 6101.41 973.18 5936.19 6262.64 988.299 6129.76 -160 160 0 -160 368.017 0 0.158489 0.251189
0.332855 3386.94 321.664 706.831 3478.27 430.001 783.78 -160 160 0 -160 2119.31 0 0.251189 0.398107
0.52754 998.015 724.762 316.188 665.554 1054.83 4.27344 -160 160 0 13999.3 -13896.1 14159.3 0.398107 0.630957
0.836094 394.503 -11.8204 127.036 378.353 16.7429 105.322 -160 160 0 1029.25 -703.827 1189.25 0.630957 1
1.32512 246.173 170.366 70.8111 256.616 161.325 177.964 -160 160 0 -159.366 713.641 0.634018 1 1.58489
2.10017 -0.181853 18.5173 31.36 3.0526 9.84422 42.7791 -160 160 0 -125.575 236.845 28.0848 1.58489 2.51189
3.32855 31.7964 17.4399 8.51154 31.032 21.3923 9.76469 -160 160 0 62.9009 -7.95716 100.188 2.51189 3.98107
5.2754 12.5722 11.1025 1.51113 7.54935 15.9466 0.430768 -160 160 0 209.987 -61.785 209.987 3.98107 6.30957
8.36094 27.428 40.2301 1.92959 23.8368 42.0477 2.68743 -160 160 0 168.984 -28.4094 168.984 6.30957 10
