#Scale: 0.551747
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1793.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 263.737 28.5297 9.78638 171.022 14.2854 11.2473 614.905 115.331 2.0119 295.924 32.7649 15.5595 0.1 0.158489
0.210017 186.948 19.7621 4.21292 119.281 10.8067 5.94833 431.3 63.3957 10.7436 213.009 25.2628 4.03616 0.158489 0.251189
0.332855 132.767 8.72186 3.91415 88.0125 6.19132 4.66377 278.937 38.0673 6.1795 153.325 9.47469 5.82289 0.251189 0.398107
0.52754 92.385 4.05116 3.37319 66.293 2.88052 4.12221 179.167 13.6443 9.16476 104.034 5.90585 3.57603 0.398107 0.630957
0.836094 61.2848 1.8831 2.15662 45.8358 1.70634 2.34658 109.178 7.35519 4.26836 68.9327 1.90723 2.24547 0.630957 1
1.32512 40.9886 1.47341 0.639874 32.9882 1.1418 1.20106 66.6527 4.49775 1.64814 44.7639 2.05962 0.410576 1 1.58489
2.10017 28.908 0.977362 0.367863 24.2019 0.766245 0.55818 42.2439 2.37279 0.422169 31.5074 1.20065 0.334955 1.58489 2.51189
3.32855 20.1372 0.744608 0.191885 16.7725 0.610605 0.372055 29.747 1.84956 0.100761 21.9794 0.837597 0.143211 2.51189 3.98107
5.2754 13.5383 0.4208 0.135392 11.6386 0.326977 0.362916 18.1443 0.990845 0.0440865 14.7547 0.598825 0.0128965 3.98107 6.30957
8.36094 8.39315 0.325743 0.105931 7.07521 0.267752 0.16584 11.9619 0.690623 0.124283 9.1567 0.37316 0.0700788 6.30957 10
