#Scale: 0.151810
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 6516.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 713.12 926.559 602.608 457.235 782.226 458.705 -160 160 0 13392.5 -7454 13392.5 0.1 0.158489
0.210017 6581.57 641.152 4510 6718.36 404.494 5063.6 -160 160 0 -160 7041.12 0 0.158489 0.251189
0.332855 4663.55 1138.69 2938.73 4761.3 720.77 2877.08 -160 160 0 -153.927 153.927 6.07315 0.251189 0.398107
0.52754 636.649 217.125 327.532 652.304 221.83 361.299 -160 160 0 -134.801 639.241 1.83279 0.398107 0.630957
0.836094 428.801 -73.0918 349.629 440.743 -94.8289 363.598 -160 160 0 -159.731 350.161 0.269333 0.630957 1
1.32512 135.024 44.4266 179.75 141.009 40.299 192.812 -160 160 0 -159.969 573.826 0.0310364 1 1.58489
2.10017 6.76538 11.5342 64.4758 9.03708 11.798 65.5192 -160 160 0 -104.919 104.919 47.1511 1.58489 2.51189
3.32855 -40.5995 25.2176 39.7578 -69.2667 45.4086 16.1087 -160 160 0 1380 -1312.1 1497.6 2.51189 3.98107
5.2754 -26.5602 0 36.9686 -24.0502 2.69692 39.447 -160 160 0 -150.217 150.217 1.24544 3.98107 6.30957
8.36094 38.0496 98.7526 -19.8036 37.6686 100.73 -22.1995 -160 160 0 57.922 88.4146 73.0637 6.30957 10
