#Scale: 0.237873
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4159.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 3002.69 1008.63 208.649 1306.5 353.815 129.162 12369.3 7545.98 3403.59 3629.86 2650.64 880.402 0.1 0.158489
0.210017 1109.5 325.792 102.227 732.664 311.617 206.999 2869.26 2410.26 511.4 1307.26 462.61 287.093 0.158489 0.251189
0.332855 501.502 64.0397 16.4815 480.939 22.0786 66.7106 653.812 354.37 157.339 502.053 156.616 13.9405 0.251189 0.398107
0.52754 250.71 45.8935 14.0801 145.867 24.8217 26.6529 808.856 485.507 136.534 293.262 137.624 54.5105 0.398107 0.630957
0.836094 150.587 26.4352 1.25706 93.8504 28.4436 1.5751 279.089 145.928 77.3354 205.185 42.4516 10.0903 0.630957 1
1.32512 177.776 20.8703 1.82523 156.075 25.4064 9.2782 249.792 77.6614 23.6123 194.499 26.8046 11.5755 1 1.58489
2.10017 87.1775 18.1306 1.46368 67.0459 10.0517 1.09234 198.504 64.0061 34.4711 94.5927 36.1569 4.50812 1.58489 2.51189
3.32855 51.665 10.2506 0.0968475 48.14 9.38533 3.02483 69.5396 40.1152 5.57578 53.2577 11.7876 1.17322 2.51189 3.98107
5.2754 29.3241 3.71904 0.584845 28.2694 6.65954 -0.54125 42.2293 -2.57946 19.1694 28.426 2.72364 2.28292 3.98107 6.30957
8.36094 11.7116 4.10515 0.811551 7.74367 4.72385 0.199212 22.0994 8.00178 6.87795 15.275 3.56494 1.81531 6.30957 10
