#Scale: 0.197373
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 5012.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 3338.48 352.055 287.021 2177.29 871.581 255.666 17785.9 -347.42 17945.9 6642.61 8605.54 1899.93 0.1 0.158489
0.210017 1233.14 192.294 116.577 958.327 248.4 144.56 1753.98 2957.59 1913.98 2211.55 2787 644.618 0.158489 0.251189
0.332855 680.028 89.09 27.0317 656.389 58.9215 102.579 340.469 374.412 500.469 790.24 1235.61 -16.1186 0.251189 0.398107
0.52754 334.905 46.2287 7.63629 298.638 70.7838 -5.68378 -110.803 518.997 49.1974 498.894 126.302 141.514 0.398107 0.630957
0.836094 257.516 27.1972 4.04167 224.275 35.8674 17.989 445.493 275.296 605.493 367.391 237.666 32.4834 0.630957 1
1.32512 125.645 15.1083 -0.939003 113.26 22.0683 3.34595 230.178 16.0034 390.178 164.242 52.9439 20.8034 1 1.58489
2.10017 96.0206 12.5181 0.731346 80.9479 19.6965 1.01022 169.208 125.595 186.74 146.659 41.8336 22.9559 1.58489 2.51189
3.32855 43.4384 10.36 0.113804 34.5869 14.6493 -1.88841 92.143 26.0011 131.108 72.7881 23.836 15.155 2.51189 3.98107
5.2754 20.2091 3.99324 0.188337 20.5052 3.49531 0.577379 -3.8695 44.7165 16.6247 20.749 8.33187 5.89665 3.98107 6.30957
8.36094 7.64971 1.12784 0.248596 5.46838 2.15076 0.730397 20.0865 75.2937 0.103834 14.8531 8.7856 4.46402 6.30957 10
