#Scale: 0.112998
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 8755.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 -160 0 0 -160 0 0 0 0 0 0 0 0 0.1 0.158489
0.210017 -160 0 0 -160 0 0 0 0 0 0 0 0 0.158489 0.251189
0.332855 11417.2 -8559.76 11577.2 11417.2 -8287.86 11577.2 0 0 0 0 0 0 0.251189 0.398107
0.52754 59.8629 -149.446 219.863 59.8629 -132.07 219.863 0 0 0 0 0 0 0.398107 0.630957
0.836094 -159.995 -0.00450134 0.00547791 -159.995 -0.00421143 0.00547791 0 0 0 0 0 0 0.630957 1
1.32512 -160 0 0 -160 0 0 0 0 0 0 0 0 1 1.58489
2.10017 -160 0 0 -160 0 0 0 0 0 0 0 0 1.58489 2.51189
3.32855 -156.79 0 3.20975 -156.79 0 3.20975 0 0 0 0 0 0 2.51189 3.98107
5.2754 -157.659 -1.72231 2.34081 -157.659 -1.59428 2.34081 0 0 0 0 0 0 3.98107 6.30957
8.36094 -159.92 30.1882 0.0799713 -159.92 41.2005 0.0799713 0 0 0 0 0 0 6.30957 10
