#Scale: 0.197373
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 5012.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1564.35 93.2592 186.732 1134.2 288.671 99.8557 10537.3 6575.9 10697.3 4047.98 7444.6 1510.9 0.1 0.158489
0.210017 713.384 71.3298 45.0894 591.514 103.507 55.366 2630.25 5801.35 2790.25 1440.84 3677.76 315.769 0.158489 0.251189
0.332855 359.282 40.7054 9.68735 328.168 49.8533 14.453 853.061 12.439 1013.06 544.843 669.296 53.2623 0.251189 0.398107
0.52754 193.651 26.0623 5.32021 182.929 30.0392 10.648 137.129 422.175 297.129 266.229 100.248 39.9281 0.398107 0.630957
0.836094 138.527 14.3499 2.9236 125.679 17.7937 3.18698 279.684 1592.01 439.684 217.542 158.298 38.0341 0.630957 1
1.32512 93.0306 8.04907 2.27621 85.3535 12.1201 0.558662 259.258 5.10712 419.258 137.125 50.6042 25.3832 1 1.58489
2.10017 57.8824 6.97522 1.0398 52.436 10.368 0.459747 88.7627 136.181 168.367 92.4774 14.2454 19.7708 1.58489 2.51189
3.32855 26.2434 4.0513 -0.475374 21.7418 6.96539 -1.45057 103.573 20.6787 122.651 52.8656 15.1032 14.8347 2.51189 3.98107
5.2754 11.7347 2.32218 0 10.7119 2.97981 -0.241498 23.1913 16.5638 99.6023 18.017 3.90064 6.55688 3.98107 6.30957
8.36094 2.46301 0.546942 0.291135 1.40276 0.999653 0.17542 14.1212 73.9263 3.1032 8.98273 8.59613 2.18889 6.30957 10
