#Scale: 0.222685
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4442.7 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1206.11 44.4119 133.735 854.763 123.951 79.1554 4952.99 8018.79 1085.31 2300.43 2828.61 511.411 0.1 0.158489
0.210017 443.933 46.1406 35.526 322.043 68.4981 26.2413 1493.9 2345.15 63.8418 839.956 870.854 185.56 0.158489 0.251189
0.332855 243.831 10.8062 11.0338 216.601 12.5617 18.6319 693.958 312.691 323.391 318.169 311.993 19.056 0.251189 0.398107
0.52754 148.139 11.8327 3.88783 128.852 19.5292 2.33338 426.645 135.816 181.309 203.437 114.082 25.7927 0.398107 0.630957
0.836094 98.8332 8.76022 2.03294 89.5889 11.8937 0.911514 244.46 36.6474 107.082 124.541 59.1968 12.6783 0.630957 1
1.32512 77.9041 2.93613 3.06078 72.4062 4.411 4.23459 114.367 20.3675 80.6352 96.481 40.6198 4.9772 1 1.58489
2.10017 49.6223 2.70971 1.95724 43.1875 5.32143 2.00935 92.6364 80.3903 24.9342 71.3423 25.0766 6.64178 1.58489 2.51189
3.32855 26.3689 1.72998 0.645201 24.0213 2.72511 0.504862 64.1624 53.7276 25.5014 32.8443 13.1619 2.20979 2.51189 3.98107
5.2754 13.8191 0.403931 0.837383 11.9845 1.09941 0.753536 26.9768 24.0223 7.32378 19.9529 8.74726 3.37445 3.98107 6.30957
8.36094 4.27055 0.69852 0.317441 3.46612 0.746359 0.364585 8.56811 7.10592 2.67071 7.05658 7.79529 1.09294 6.30957 10
