#Scale: 0.394810
#h: 0.680000
#Stellar mass range: 10^10.50 - 10^11.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 2505.8 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 610.962 50.6415 24.8591 301.686 22.6295 26.2115 1378.62 166.014 28.257 610.168 48.0226 42.8553 0.1 0.158489
0.210017 350.351 22.938 17.4632 189.759 13.5665 13.1212 753.774 81.7262 19.0851 348.407 20.31 34.5591 0.158489 0.251189
0.332855 190.943 13.0811 8.11819 114.041 8.09291 7.95462 397.454 32.9838 7.41135 185.777 12.7809 13.2117 0.251189 0.398107
0.52754 110.506 4.06545 4.4619 75.2059 4.12769 3.32921 193.922 9.09706 8.67606 111.751 4.27876 6.4734 0.398107 0.630957
0.836094 73.8773 2.98217 1.85597 54.4481 2.8455 1.6519 109.571 5.10197 2.08252 77.8111 2.80992 2.70495 0.630957 1
1.32512 51.4081 2.00551 1.09382 38.1236 2.02179 1.37247 74.2156 4.76702 0.071373 54.6056 1.36129 1.89358 1 1.58489
2.10017 38.0019 1.59363 0.732201 28.296 1.23966 1.02774 59.8989 1.93262 1.05304 38.6743 1.82252 0.76601 1.58489 2.51189
3.32855 25.1733 0.791952 0.465403 19.2009 0.903608 0.432159 36.4841 0.656223 0.688797 26.2748 0.737309 0.593178 2.51189 3.98107
5.2754 15.3747 0.600924 0.2211 11.2864 0.584398 0.437675 21.9481 0.697767 0.171577 16.5001 0.635086 0.194433 3.98107 6.30957
8.36094 8.10889 0.540872 0.093667 5.66523 0.396057 0.213751 12.604 0.887867 -0.0370636 8.60171 0.526911 0.127153 6.30957 10
