#Scale: 0.577060
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1714.4 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1003.76 116.442 23.8699 437.912 14.5317 43.7562 1470.32 197.336 22.3481 640.662 42.6562 38.1594 0.1 0.158489
0.210017 604.201 35.126 31.2004 224.944 5.17386 39.4826 896.06 59.8812 46.0524 383.012 21.6213 19.4107 0.158489 0.251189
0.332855 336.669 12.4282 18.3123 168.218 2.89688 19.5124 458.939 27.0617 25.6533 246.255 4.6969 16.1674 0.251189 0.398107
0.52754 193.863 8.74629 8.88728 94.8241 4.43079 6.95847 262.749 13.5047 10.42 143.897 5.28899 9.43593 0.398107 0.630957
0.836094 117.546 4.7286 3.8968 76.2882 1.38147 5.4073 143.78 7.01224 5.14749 99.3488 3.86625 3.44896 0.630957 1
1.32512 75.521 1.78909 3.01832 40.3753 3.91971 -0.14613 94.2104 2.35909 3.11578 63.9098 0.815117 4.04416 1 1.58489
2.10017 51.8348 1.36698 1.72715 33.8769 1.81954 1.68686 61.7219 1.77077 1.70089 45.543 0.797283 2.11812 1.58489 2.51189
3.32855 37.9688 0.946133 1.19218 24.7095 1.16466 0.891455 45.008 0.912506 1.46351 33.6005 0.893612 1.16637 2.51189 3.98107
5.2754 25.3736 0.821133 0.659992 16.5837 0.62731 1.05335 29.7812 0.979412 0.708574 22.753 0.752226 0.734995 3.98107 6.30957
8.36094 15.742 0.415493 0.517515 10.6371 0.766106 0.619519 18.4493 0.20961 0.720186 14.0634 0.585764 0.490159 6.30957 10
