#Scale: 1.002310
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 987.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 349.696 23.3582 14.7007 183.25 10.3464 17.2895 790.366 41.7003 68.7879 348.997 21.3571 20.55 0.1 0.158489
0.210017 287.366 15.0008 14.0263 146.821 9.90349 11.4251 646.552 34.2662 64.8793 290.754 11.148 22.8686 0.158489 0.251189
0.332855 227.628 8.55345 13.9028 122.058 7.15202 9.56007 506.021 8.13348 71.966 227.526 6.33589 19.987 0.251189 0.398107
0.52754 167.572 4.94101 9.88998 93.8047 4.70713 6.89915 352.809 3.22092 50.2871 170.362 3.51666 14.474 0.398107 0.630957
0.836094 111.554 2.27718 6.1706 67.666 2.94947 4.08861 219.373 0.617783 30.1055 113.95 1.70638 9.01158 0.630957 1
1.32512 69.0241 1.40622 2.70134 46.4437 1.89431 2.185 119.972 1.48957 11.7335 71.6511 0.928436 4.36051 1 1.58489
2.10017 42.8571 0.745575 1.06145 32.1681 1.01009 1.30117 65.3638 0.401222 4.81362 44.5966 0.620235 1.66566 1.58489 2.51189
3.32855 28.3538 0.655289 0.245314 22.8412 0.716471 0.598349 38.732 1.01157 1.15362 29.6294 0.509016 0.563971 2.51189 3.98107
5.2754 19.5182 0.446104 0.148544 15.6704 0.415709 0.415515 26.932 0.566488 0.847258 20.3562 0.407354 0.317696 3.98107 6.30957
8.36094 12.8726 0.292035 0.0928755 10.5167 0.263114 0.294353 17.1317 0.546032 0.431316 13.4722 0.25488 0.276847 6.30957 10
