#Scale: 0.328997
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 3007.1 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 481.098 41.3531 42.1043 306.839 24.0038 35.378 1321.59 371.38 14.363 597.782 102.058 46.882 0.1 0.158489
0.210017 265.949 20.5299 15.4742 183.158 14.6395 15.6639 640.26 192.874 -16.7656 325.604 53.1167 20.8316 0.158489 0.251189
0.332855 151.523 10.0664 6.12006 113.108 6.52242 10.1193 353.097 92.0293 6.21271 174.501 31.0013 2.26086 0.251189 0.398107
0.52754 94.2469 4.72814 2.37591 74.7046 5.47749 2.10681 175.401 37.9106 1.04892 109.542 8.19834 4.32906 0.398107 0.630957
0.836094 66.0109 2.35955 2.13656 55.6379 2.50463 3.07385 99.4047 19.2554 -0.0643463 75.7618 5.93773 1.38971 0.630957 1
1.32512 46.2983 1.87798 0.988136 39.1717 2.35737 1.28735 68.6235 6.03864 1.80486 53.1017 3.57498 0.769699 1 1.58489
2.10017 32.3971 1.42882 0.560747 27.6744 1.75607 0.802866 49.3612 5.08081 0.217869 36.5401 2.5239 0.683025 1.58489 2.51189
3.32855 20.3232 0.794384 0.358454 18.2148 0.687021 0.594757 27.3605 3.62127 0.209925 22.2631 1.81635 0.252066 2.51189 3.98107
5.2754 11.5507 0.54565 0.291713 10.1778 0.495643 0.538473 16.0531 3.28742 -0.522608 12.8275 1.01079 0.212233 3.98107 6.30957
8.36094 4.84053 0.463239 0.0687423 3.53727 0.59558 0.287214 9.22411 1.55403 -0.173473 6.03414 0.920963 0.0164137 6.30957 10
