#Scale: 0.217623
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 4546.0 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 1253.21 158.345 71.6638 957.588 214.125 106.198 2552.43 4775.56 54.7358 2338.6 3528.44 349.768 0.1 0.158489
0.210017 590.401 48.7275 45.338 473.728 61.7862 40.3863 2586 1582.84 994.747 924.908 1537.49 130.111 0.158489 0.251189
0.332855 288.573 18.7955 14.418 244.028 38.0562 18.3099 667.948 880.449 332.972 440.499 296.633 43.2042 0.251189 0.398107
0.52754 158.109 14.5535 -0.995773 139.09 18.2673 0.153198 301.116 273.956 98.381 224.179 190.228 28.0632 0.398107 0.630957
0.836094 105.365 8.90473 -1.69965 100.312 9.16351 -0.840065 137.34 160.215 53.495 123.3 81.7227 2.88798 0.630957 1
1.32512 77.6541 7.35647 2.00831 73.6107 7.64953 3.50814 104.515 81.1014 48.7159 91.9239 49.349 0.178886 1 1.58489
2.10017 47.6345 3.72151 0.702705 44.3756 4.26463 0.918873 98.5218 56.2642 25.4175 57.2849 40.0524 2.86787 1.58489 2.51189
3.32855 26.1846 1.95294 0.335415 23.778 2.46282 -0.153484 51.2507 59.8126 7.48898 34.1034 13.1258 2.72103 2.51189 3.98107
5.2754 14.4415 1.44572 0.399331 13.2403 1.92969 0.229659 19.4791 26.5458 8.12746 18.8672 8.36855 1.88692 3.98107 6.30957
8.36094 5.25729 1.22097 0.0864239 4.23575 1.57148 -0.0890479 16.3919 9.3608 5.21915 8.58727 5.72981 0.995258 6.30957 10
