#Scale: 0.804873
#h: 0.680000
#Stellar mass range: 10^10.00 - 10^10.50 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 1229.2 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 285.885 19.3625 10.8303 168.923 8.82486 7.3717 640.851 71.8061 12.4465 294.954 21.5233 7.8028 0.1 0.158489
0.210017 233.114 9.2007 15.3759 136.642 6.11479 9.12444 504.258 33.3434 36.9906 246.534 11.9065 11.3242 0.158489 0.251189
0.332855 182.656 4.94176 11.0675 104.093 5.76802 5.62304 401.843 18.8975 33.0455 194.031 6.91385 9.86736 0.251189 0.398107
0.52754 131.484 2.36697 8.66162 79.0146 3.24521 4.07807 277.047 8.74951 26.3653 139.306 3.52698 7.54128 0.398107 0.630957
0.836094 90.2289 0.884827 5.15723 58.3156 1.96653 2.67419 172.205 4.53746 15.2548 96.7874 1.03207 5.41688 0.630957 1
1.32512 56.7368 0.62986 2.32903 40.9757 1.40073 1.18841 96.046 1.01905 7.28271 60.299 0.999905 2.11847 1 1.58489
2.10017 36.355 0.391544 1.04799 28.3111 0.671442 0.79524 55.099 0.480118 2.97488 38.535 0.761925 0.721401 1.58489 2.51189
3.32855 25.1022 0.453968 0.444637 20.2539 0.570227 0.439333 36.0819 1.06173 0.786366 26.5034 0.546228 0.29776 2.51189 3.98107
5.2754 17.1431 0.44915 0.175076 13.9794 0.510773 0.1842 23.2463 0.849171 0.121178 18.3489 0.463854 0.0827618 3.98107 6.30957
8.36094 11.3259 0.26517 0.11604 9.42362 0.241749 0.181264 15.2857 0.57017 0.0864429 11.9715 0.329776 0.0771084 6.30957 10
