#Scale: 0.177123
#h: 0.680000
#Stellar mass range: 10^11.00 - 10^14.00 Msun
#Assumed pi_max: 80.000000 Mpc/h
#Assumed redshift errors: 5585.5 km/s
#Quenched Threshold: SSFR < 1e-11 / yr.
#All units for R_p and w_p(R_p) are Mpc/h.
#Bin_center(0) W_p(all)(1) Err+(2) Err-(3) W_p(SF)(4) Err+(5) Err-(6) W_p(Q)(7) Err+(8) Err-(9) W_p(SFxQ)(10) Err+(11) Err-(12) Bin_left_edge(13) Bin_right_edge(14) 
0.132512 6824.55 7744.44 -38.9829 6929.91 3833.35 405.284 44514.5 -22801.2 44674.5 4470.02 22742.1 3929.8 0.1 0.158489
0.210017 4786.85 5815.36 -172.163 5583.4 6244.88 1014.01 -160 492.895 0 863.97 14091.1 1023.97 0.158489 0.251189
0.332855 2303.97 1227.89 86.4473 2689.86 1171.58 312.115 -160 160 0 406.754 5336.69 269.768 0.251189 0.398107
0.52754 146.77 2.4474 71.1259 130.562 39.9411 55.1723 1242.15 -1071.98 1402.15 178.972 0 338.972 0.398107 0.630957
0.836094 370.26 16.3398 45.6647 264.916 121.105 -20.3559 908.652 -609.167 1068.65 894.615 -207.982 1054.61 0.630957 1
1.32512 421.833 32.2229 62.6407 389.625 96.5457 0.0291443 -157.584 157.584 2.41629 617.764 -226.754 763.138 1 1.58489
2.10017 108.339 38.4421 2.10016 99.5166 31.0844 18.6986 444.809 -380.478 604.809 138.301 338.525 188.908 1.58489 2.51189
3.32855 47.5411 3.52153 10.731 57.7635 19.0295 20.4877 -158.178 155.036 1.82234 4.00559 58.9295 76.784 2.51189 3.98107
5.2754 13.583 0.188817 21.7332 8.49599 9.11918 16.2517 42.9744 51.0247 202.974 38.7409 8.73683 96.9445 3.98107 6.30957
8.36094 17.2069 7.60714 5.4634 18.6204 5.44109 8.44574 83.7582 426.035 243.758 6.63922 90.3086 17.7175 6.30957 10
